,날짜,국가,시군구,읍면동,거주인구,근무인구,방문자수
178,20190131,인도,제주시,이도2동,199,0,106
179,20190131,미국,제주시,일도2동,170,6,66
180,20190131,일본,제주시,구좌읍,130,0,5
181,20190131,캄보디아,제주시,일도2동,154,0,8
182,20190131,영국,제주시,화북동,0,23,0
183,20190131,캐나다,제주시,구좌읍,0,91,24
184,20190131,인도네시아,제주시,구좌읍,518,259,372
185,20190131,카자흐스탄,제주시,조천읍,170,0,0
186,20190131,캄보디아,제주시,조천읍,332,0,24
187,20190131,스리랑카,제주시,조천읍,1646,0,171
188,20190131,미얀마,제주시,조천읍,468,73,264
189,20190131,네팔,제주시,일도2동,169,0,105
190,20190131,뉴질랜드,제주시,조천읍,101,0,0
191,20190131,필리핀,제주시,한경면,285,0,0
192,20190131,인도네시아,제주시,추자면,776,129,1303
193,20190131,파키스탄,제주시,일도1동,0,0,10
194,20190131,러시아,제주시,일도1동,0,0,24
195,20190131,중국,제주시,일도2동,2584,121,1589
196,20190131,기타,제주시,일도2동,105,0,25
197,20190131,카자흐스탄,제주시,일도2동,0,0,14
198,20190131,영국,제주시,한경면,169,0,0
199,20190131,몽골,제주시,화북동,155,58,6
200,20190131,필리핀,제주시,화북동,1146,63,323
201,20190131,오스트레일리아,서귀포시,효돈동,0,0,18
202,20190131,인도네시아,서귀포시,천지동,0,0,54
203,20190131,캐나다,서귀포시,천지동,0,0,19
204,20190131,인도네시아,서귀포시,중앙동,0,0,16
205,20190131,캐나다,서귀포시,중앙동,77,0,5
206,20190131,베트남,서귀포시,정방동,503,0,1046
207,20190131,미국,서귀포시,정방동,66,0,44
208,20190131,기타,서귀포시,정방동,13,0,42
209,20190131,중국,서귀포시,정방동,2729,350,2182
210,20190131,스리랑카,서귀포시,송산동,6,0,38
211,20190131,베트남,서귀포시,표선면,195,0,713
212,20190131,미국,서귀포시,표선면,170,0,99
213,20190131,네팔,서귀포시,표선면,739,0,557
214,20190131,미얀마,서귀포시,표선면,308,117,54
215,20190131,캄보디아,서귀포시,표선면,0,0,89
216,20190131,카자흐스탄,서귀포시,표선면,0,0,21
217,20190131,기타,서귀포시,표선면,139,51,118
218,20190131,방글라데시,서귀포시,표선면,0,0,139
219,20190131,필리핀,서귀포시,안덕면,190,0,95
220,20190131,필리핀,서귀포시,효돈동,234,0,32
221,20190131,몽골,서귀포시,안덕면,0,0,117
222,20190131,몽골,서귀포시,영천동,0,0,52
223,20190131,캄보디아,서귀포시,서홍동,0,0,41
224,20190131,우즈베키스탄,서귀포시,예래동,0,0,7
225,20190131,미국,서귀포시,예래동,253,193,61
226,20190131,러시아,서귀포시,예래동,0,0,72
227,20190131,네팔,서귀포시,예래동,0,63,388
228,20190131,기타,서귀포시,예래동,82,2,123
229,20190131,중국,서귀포시,예래동,4392,320,1567
230,20190131,스리랑카,서귀포시,중문동,0,0,146
231,20190131,타이완,서귀포시,대천동,0,0,24
232,20190131,인도네시아,서귀포시,대천동,0,0,145
233,20190131,캐나다,서귀포시,대천동,67,0,125
234,20190131,오스트레일리아,서귀포시,대천동,0,0,79
235,20190131,뉴질랜드,서귀포시,대륜동,115,0,53
236,20190131,말레이시아,서귀포시,대륜동,0,0,117
237,20190131,미얀마,서귀포시,대륜동,0,0,20
238,20190131,스리랑카,서귀포시,대륜동,0,0,6
239,20190131,캄보디아,서귀포시,대륜동,276,178,8
240,20190131,카자흐스탄,서귀포시,대륜동,0,0,71
241,20190131,베트남,서귀포시,서홍동,608,186,900
242,20190131,미얀마,서귀포시,서홍동,122,93,229
243,20190131,필리핀,서귀포시,영천동,152,108,190
244,20190131,일본,서귀포시,성산읍,130,0,70
245,20190131,중국,서귀포시,표선면,2364,84,1042
246,20190131,인도네시아,서귀포시,성산읍,1079,91,960
247,20190131,필리핀,제주시,오라동,0,0,38
248,20190131,인도,서귀포시,성산읍,106,0,0
249,20190131,영국,제주시,오라동,0,0,4
250,20190131,베트남,제주시,아라동,6363,0,1337
251,20190131,태국,제주시,아라동,0,0,22
252,20190131,뉴질랜드,제주시,아라동,0,0,10
253,20190131,미얀마,제주시,아라동,117,0,0
254,20190131,캄보디아,제주시,아라동,0,0,113
255,20190131,방글라데시,제주시,아라동,668,0,0
256,20190131,태국,제주시,봉개동,33,0,0
257,20190131,뉴질랜드,제주시,봉개동,0,0,10
258,20190131,미얀마,제주시,봉개동,263,0,352
259,20190131,스리랑카,제주시,봉개동,0,0,147
260,20190131,캄보디아,제주시,봉개동,0,0,122
261,20190131,카자흐스탄,제주시,봉개동,0,0,7
262,20190131,몽골,제주시,삼양동,292,0,143
263,20190131,인도네시아,제주시,삼양동,0,0,5
264,20190131,캐나다,제주시,삼양동,0,0,67
265,20190131,오스트레일리아,제주시,삼양동,0,0,6
266,20190131,중국,제주시,이호동,1907,175,1528
267,20190131,기타,제주시,이호동,0,0,6
268,20190131,몽골,제주시,오라동,0,0,71
269,20190131,네팔,제주시,이호동,0,0,85
270,20190131,캐나다,서귀포시,성산읍,111,48,77
271,20190131,러시아,서귀포시,남원읍,0,55,0
272,20190131,파키스탄,서귀포시,남원읍,0,0,5
273,20190131,베트남,서귀포시,대정읍,2603,130,624
274,20190131,캄보디아,제주시,이호동,146,0,16
275,20190131,미국,서귀포시,대정읍,2632,132,3005
276,20190131,네팔,서귀포시,대정읍,296,7,295
277,20190131,말레이시아,서귀포시,대정읍,0,0,206
278,20190131,캄보디아,서귀포시,대정읍,195,178,656
279,20190131,우즈베키스탄,서귀포시,대정읍,0,0,73
280,20190131,프랑스,서귀포시,대정읍,0,0,64
281,20190131,카자흐스탄,서귀포시,대정읍,120,0,0
282,20190131,우크라이나,제주시,이호동,0,0,9
283,20190131,미국,제주시,이호동,93,0,17
284,20190131,우즈베키스탄,제주시,이호동,87,0,334
285,20190131,러시아,제주시,이호동,0,0,40
286,20190131,필리핀,제주시,도두동,0,0,13
287,20190131,중국,서귀포시,대정읍,6027,0,3196
288,20190131,기타,서귀포시,대정읍,532,25,474
289,20190131,베트남,제주시,이호동,195,0,397
290,20190201,일본,제주시,조천읍,93,0,11
291,20190201,프랑스,제주시,애월읍,0,0,45
292,20190201,파키스탄,제주시,애월읍,0,0,20
293,20190201,러시아,제주시,애월읍,207,96,64
294,20190201,우즈베키스탄,제주시,애월읍,73,0,131
295,20190201,오스트레일리아,제주시,구좌읍,0,0,6
296,20190201,몽골,제주시,구좌읍,0,110,13
297,20190201,필리핀,제주시,구좌읍,452,56,25
298,20190201,인도,제주시,조천읍,106,49,4
299,20190201,스리랑카,제주시,조천읍,1316,319,106
300,20190201,필리핀,제주시,추자면,0,0,6
301,20190201,미국,제주시,노형동,1016,111,475
302,20190201,우크라이나,제주시,노형동,0,0,19
303,20190201,러시아,제주시,노형동,184,0,144
304,20190201,파키스탄,제주시,노형동,0,0,5
305,20190201,네팔,제주시,노형동,3186,378,666
306,20190201,기타,제주시,노형동,303,54,103
307,20190201,중국,제주시,노형동,26762,2734,8638
308,20190201,방글라데시,제주시,노형동,0,23,34
309,20190201,우즈베키스탄,제주시,연동,51,0,29
310,20190201,러시아,제주시,연동,1038,0,215
311,20190201,파키스탄,제주시,연동,0,0,24
312,20190201,중국,제주시,연동,48160,6673,12244
313,20190201,태국,제주시,아라동,0,0,110
314,20190201,뉴질랜드,제주시,아라동,0,0,10
315,20190201,미얀마,제주시,아라동,116,0,5
316,20190201,스리랑카,제주시,아라동,1229,0,0
317,20190201,스리랑카,제주시,봉개동,0,0,227
318,20190201,일본,제주시,봉개동,0,0,98
319,20190201,필리핀,제주시,삼양동,182,0,88
320,20190201,몽골,제주시,삼양동,156,58,0
321,20190201,베트남,제주시,건입동,635,82,969
322,20190201,우즈베키스탄,제주시,노형동,44,0,109
323,20190201,우즈베키스탄,제주시,건입동,0,0,29
324,20190201,베트남,제주시,노형동,3144,302,1916
325,20190201,기타,제주시,외도동,51,0,9
326,20190201,말레이시아,서귀포시,남원읍,0,0,6
327,20190201,프랑스,서귀포시,남원읍,77,0,0
328,20190201,기타,서귀포시,남원읍,51,6,66
329,20190201,중국,서귀포시,남원읍,1727,8,868
330,20190201,베트남,서귀포시,대정읍,2663,0,1198
331,20190201,태국,서귀포시,대정읍,384,0,137
332,20190201,뉴질랜드,서귀포시,대정읍,250,0,318
333,20190201,말레이시아,서귀포시,대정읍,0,0,267
334,20190201,미얀마,서귀포시,대정읍,227,0,92
335,20190201,스리랑카,서귀포시,대정읍,2740,0,232
336,20190201,캄보디아,서귀포시,대정읍,387,0,452
337,20190201,카자흐스탄,서귀포시,대정읍,142,0,0
338,20190201,베트남,제주시,이호동,391,33,106
339,20190201,태국,제주시,이호동,0,0,82
340,20190201,뉴질랜드,제주시,이호동,0,0,5
341,20190201,캄보디아,제주시,이호동,169,0,8
342,20190201,카자흐스탄,제주시,이호동,0,0,14
343,20190201,방글라데시,제주시,이호동,0,0,12
344,20190201,우즈베키스탄,제주시,외도동,0,0,51
345,20190201,미국,제주시,외도동,0,0,144
346,20190201,네팔,제주시,외도동,337,35,91
347,20190201,중국,제주시,외도동,1318,238,899
348,20190201,미국,제주시,건입동,0,0,28
349,20190201,러시아,제주시,건입동,0,0,184
350,20190201,파키스탄,제주시,건입동,0,0,103
351,20190201,필리핀,제주시,이도2동,88,0,125
352,20190201,몽골,제주시,이도2동,227,13,58
353,20190201,영국,제주시,이도2동,73,0,27
354,20190201,캐나다,제주시,이도2동,184,73,126
355,20190201,오스트레일리아,제주시,이도2동,0,0,25
356,20190201,일본,제주시,이도1동,38,0,49
357,20190201,인도,제주시,이도1동,106,0,53
358,20190201,태국,제주시,일도2동,77,0,5
359,20190201,뉴질랜드,제주시,일도2동,0,0,5
360,20190201,스리랑카,제주시,일도2동,0,0,19
361,20190201,캄보디아,제주시,일도2동,194,0,0
362,20190201,베트남,제주시,일도1동,130,188,571
363,20190201,우즈베키스탄,제주시,일도1동,0,0,7
364,20190201,미국,제주시,일도1동,0,0,22
365,20190201,러시아,제주시,일도1동,0,0,32
366,20190201,네팔,제주시,일도1동,0,0,98
367,20190201,기타,제주시,일도1동,34,0,26
368,20190201,중국,제주시,일도1동,283,85,946
369,20190201,베트남,제주시,우도면,155,0,228
370,20190201,기타,제주시,우도면,0,0,2
371,20190201,중국,제주시,우도면,0,0,285
372,20190201,타이완,제주시,이도2동,286,0,0
373,20190201,중국,제주시,삼도2동,2153,77,1176
374,20190201,기타,제주시,삼도2동,79,2,126
375,20190201,네팔,제주시,삼도2동,0,0,133
376,20190201,네팔,제주시,건입동,267,0,21
377,20190201,카자흐스탄,제주시,건입동,0,0,7
378,20190201,프랑스,제주시,건입동,0,0,5
379,20190201,기타,제주시,건입동,0,17,85
380,20190201,중국,제주시,건입동,1273,468,1760
381,20190201,베트남,제주시,용담2동,196,0,391
382,20190201,우즈베키스탄,제주시,용담2동,0,0,29
383,20190201,미국,제주시,용담2동,166,0,625
384,20190201,우크라이나,제주시,용담2동,0,0,19
385,20190201,러시아,제주시,용담2동,192,0,40
386,20190201,네팔,서귀포시,남원읍,2028,288,330
387,20190201,파키스탄,제주시,용담2동,0,0,5
388,20190201,말레이시아,제주시,용담2동,0,0,405
389,20190201,키르기스스탄,제주시,용담2동,0,0,10
390,20190201,프랑스,제주시,용담2동,0,0,18
391,20190201,기타,제주시,용담2동,98,19,214
392,20190201,중국,제주시,용담2동,1371,631,9822
393,20190201,방글라데시,제주시,용담2동,0,0,35
394,20190201,우즈베키스탄,제주시,삼도2동,0,0,22
395,20190201,미국,제주시,삼도2동,0,61,44
396,20190201,러시아,제주시,삼도2동,112,0,0
397,20190201,파키스탄,제주시,삼도2동,0,0,5
398,20190201,네팔,제주시,용담2동,0,0,204
399,20190201,미국,서귀포시,남원읍,66,0,690
400,20190201,우즈베키스탄,서귀포시,남원읍,0,0,22
401,20190201,네팔,서귀포시,동홍동,414,0,210
402,20190201,파키스탄,서귀포시,동홍동,0,0,5
403,20190201,러시아,서귀포시,동홍동,0,0,32
404,20190201,미국,서귀포시,동홍동,508,39,205
405,20190201,우즈베키스탄,서귀포시,동홍동,349,0,7
406,20190201,미얀마,서귀포시,서홍동,310,92,116
407,20190201,뉴질랜드,서귀포시,서홍동,0,0,24
408,20190201,스리랑카,서귀포시,대륜동,0,0,12
409,20190201,오스트레일리아,서귀포시,대천동,0,0,109
410,20190201,영국,서귀포시,대천동,92,0,42
411,20190201,중국,서귀포시,예래동,3766,731,2300
412,20190201,기타,서귀포시,예래동,68,13,41
413,20190201,프랑스,서귀포시,예래동,0,0,9
414,20190201,캄보디아,서귀포시,예래동,0,0,40
415,20190201,네팔,서귀포시,예래동,0,77,513
416,20190201,러시아,서귀포시,예래동,0,0,16
417,20190201,미국,서귀포시,예래동,232,72,376
418,20190201,우즈베키스탄,서귀포시,예래동,0,0,51
419,20190201,베트남,서귀포시,예래동,0,220,188
420,20190201,기타,서귀포시,동홍동,158,0,79
421,20190201,중국,서귀포시,동홍동,3990,92,1514
422,20190201,몽골,서귀포시,대천동,0,0,20
423,20190201,필리핀,서귀포시,천지동,0,19,43
424,20190201,필리핀,서귀포시,효돈동,263,0,0
425,20190201,베트남,서귀포시,남원읍,1043,301,391
426,20190201,오스트레일리아,서귀포시,성산읍,0,0,18
427,20190201,캐나다,서귀포시,성산읍,87,48,58
428,20190201,인도네시아,서귀포시,성산읍,1049,124,1178
429,20190201,인도,서귀포시,성산읍,106,0,9
430,20190201,타이완,서귀포시,성산읍,0,0,24
431,20190201,캄보디아,서귀포시,표선면,0,0,129
432,20190201,스리랑카,서귀포시,표선면,985,0,590
433,20190201,미얀마,서귀포시,표선면,281,58,29
434,20190201,일본,서귀포시,성산읍,131,0,0
435,20190201,인도네시아,서귀포시,송산동,15,0,88
436,20190201,카자흐스탄,서귀포시,정방동,0,0,28
437,20190201,뉴질랜드,서귀포시,정방동,0,0,5
438,20190201,태국,서귀포시,정방동,0,0,126
439,20190201,베트남,서귀포시,정방동,407,57,864
440,20190201,영국,서귀포시,중앙동,0,0,4
441,20190201,필리핀,서귀포시,중앙동,0,0,182
442,20190201,캐나다,서귀포시,천지동,0,0,39
443,20190201,캐나다,서귀포시,송산동,0,0,53
444,20190201,인도네시아,서귀포시,천지동,0,0,31
445,20190202,뉴질랜드,제주시,추자면,0,0,5
446,20190202,러시아,제주시,이도1동,0,0,239
447,20190202,파키스탄,제주시,이도1동,0,0,19
448,20190202,네팔,제주시,이도1동,234,0,41
449,20190202,기타,제주시,이도1동,0,2,102
450,20190202,태국,제주시,추자면,0,0,71
451,20190202,필리핀,제주시,일도1동,0,0,111
452,20190202,몽골,제주시,일도1동,0,0,13
453,20190202,영국,제주시,일도1동,0,0,4
454,20190202,미국,제주시,이도1동,122,0,67
455,20190202,중국,제주시,이도1동,511,373,1654
456,20190202,우즈베키스탄,제주시,이도1동,0,22,87
457,20190202,영국,제주시,삼도2동,0,0,4
458,20190202,캄보디아,제주시,이도2동,0,0,237
459,20190202,스리랑카,제주시,이도2동,0,0,85
460,20190202,미얀마,제주시,이도2동,0,0,9
461,20190202,뉴질랜드,제주시,이도2동,0,0,5
462,20190202,태국,제주시,이도2동,0,0,168
463,20190202,베트남,제주시,이도2동,1087,58,471
464,20190202,일본,제주시,삼도1동,56,0,67
465,20190202,스리랑카,제주시,삼도1동,0,0,134
466,20190202,캐나다,제주시,삼도2동,0,0,145
467,20190202,인도네시아,제주시,삼도2동,0,211,175
468,20190202,미얀마,제주시,추자면,0,43,9
469,20190202,키르기스스탄,제주시,이도2동,0,0,9
470,20190202,스리랑카,제주시,추자면,287,0,110
471,20190202,타이완,제주시,한림읍,0,0,12
472,20190202,인도네시아,제주시,한경면,432,0,306
473,20190202,캐나다,제주시,한림읍,102,0,107
474,20190202,인도네시아,제주시,한림읍,9463,2402,4579
475,20190202,인도,제주시,한림읍,139,27,59
476,20190202,일본,제주시,한림읍,177,0,45
477,20190202,몽골,제주시,삼도2동,0,7,53
478,20190202,오스트레일리아,제주시,애월읍,67,0,6
479,20190202,캐나다,제주시,애월읍,596,0,272
480,20190202,인도네시아,제주시,애월읍,2716,1255,2130
481,20190202,인도,제주시,애월읍,0,53,90
482,20190202,일본,제주시,애월읍,184,0,112
483,20190202,타이완,제주시,애월읍,0,49,97
484,20190202,카자흐스탄,제주시,구좌읍,0,0,21
485,20190202,캄보디아,제주시,구좌읍,356,0,0
486,20190202,스리랑카,제주시,구좌읍,1896,24,171
487,20190202,미얀마,제주시,구좌읍,241,0,66
488,20190202,뉴질랜드,제주시,구좌읍,0,0,19
489,20190202,태국,제주시,구좌읍,0,0,11
490,20190202,중국,제주시,조천읍,5018,0,2204
491,20190202,기타,제주시,조천읍,257,17,85
492,20190202,프랑스,제주시,조천읍,0,0,9
493,20190202,파키스탄,제주시,조천읍,0,0,5
494,20190202,러시아,제주시,조천읍,191,0,32
495,20190202,미국,제주시,조천읍,656,117,357
496,20190202,우즈베키스탄,제주시,조천읍,0,0,22
497,20190202,캐나다,제주시,한경면,0,0,121
498,20190202,인도,제주시,한경면,0,0,85
499,20190202,필리핀,제주시,삼도2동,148,0,43
500,20190202,타이완,제주시,삼도2동,362,0,0
501,20190202,베트남,서귀포시,송산동,1134,271,1136
502,20190202,우즈베키스탄,서귀포시,송산동,0,0,7
503,20190202,미국,서귀포시,송산동,128,0,44
504,20190202,기타,서귀포시,송산동,19,0,50
505,20190202,중국,서귀포시,송산동,240,0,543
506,20190202,타이완,서귀포시,안덕면,665,0,108
507,20190202,일본,서귀포시,안덕면,267,0,134
508,20190202,인도,서귀포시,안덕면,85,0,13
509,20190202,인도네시아,서귀포시,안덕면,226,30,261
510,20190202,뉴질랜드,서귀포시,중앙동,0,0,5
511,20190202,캐나다,서귀포시,안덕면,2082,155,175
512,20190202,베트남,서귀포시,성산읍,1078,485,957
513,20190202,우즈베키스탄,서귀포시,성산읍,0,0,7
514,20190202,미국,서귀포시,성산읍,0,0,567
515,20190202,뉴질랜드,서귀포시,성산읍,0,0,29
516,20190202,네팔,서귀포시,성산읍,331,138,83
517,20190202,미얀마,서귀포시,성산읍,227,0,14
518,20190202,캄보디아,서귀포시,성산읍,380,0,24
519,20190202,카자흐스탄,서귀포시,성산읍,99,0,142
520,20190202,프랑스,서귀포시,성산읍,0,0,18
521,20190202,오스트레일리아,서귀포시,안덕면,749,117,270
522,20190202,태국,서귀포시,중앙동,81,0,0
523,20190202,카자흐스탄,서귀포시,천지동,0,0,57
