,날짜,국가,시군구,읍면동,거주인구,근무인구,방문자수
283,20181104,카자흐스탄,제주시,노형동,0,0,65
284,20181104,프랑스,제주시,노형동,50,0,0
285,20181104,기타,제주시,노형동,871,21,184
286,20181104,인도네시아,서귀포시,송산동,0,0,164
287,20181104,중국,제주시,노형동,29698,3017,6446
288,20181104,베트남,제주시,연동,1527,15,1171
289,20181104,우즈베키스탄,제주시,연동,245,0,31
290,20181104,미국,제주시,연동,1175,157,385
291,20181104,우크라이나,제주시,연동,0,0,39
292,20181104,러시아,제주시,연동,636,0,238
293,20181104,파키스탄,제주시,연동,120,0,4
294,20181104,네팔,제주시,연동,2186,0,842
295,20181104,말레이시아,제주시,연동,102,51,9
296,20181104,키르기스스탄,제주시,연동,224,0,0
297,20181104,기타,제주시,연동,576,166,288
298,20181104,방글라데시,제주시,노형동,0,0,17
299,20181104,인도,서귀포시,송산동,0,0,10
300,20181104,뉴질랜드,서귀포시,정방동,0,0,4
301,20181104,베트남,서귀포시,예래동,0,289,265
302,20181104,태국,서귀포시,예래동,0,0,68
303,20181104,말레이시아,서귀포시,예래동,0,0,25
304,20181104,미얀마,서귀포시,예래동,51,0,0
305,20181104,캄보디아,서귀포시,예래동,0,0,6
306,20181104,키르기스스탄,서귀포시,예래동,0,0,73
307,20181104,타이완,서귀포시,중문동,0,0,9
308,20181104,일본,서귀포시,중문동,0,0,48
309,20181104,인도네시아,서귀포시,중문동,280,306,1782
310,20181104,캐나다,서귀포시,중문동,189,0,91
311,20181104,오스트레일리아,서귀포시,중문동,127,0,24
312,20181104,필리핀,서귀포시,대천동,0,0,140
313,20181104,몽골,서귀포시,대천동,0,0,36
314,20181104,영국,서귀포시,대천동,0,0,51
315,20181104,인도,서귀포시,중문동,0,0,88
316,20181104,일본,서귀포시,대륜동,95,0,20
317,20181104,타이완,서귀포시,대륜동,189,0,0
318,20181104,필리핀,서귀포시,천지동,0,0,80
319,20181104,파키스탄,서귀포시,영천동,0,0,18
320,20181104,중국,서귀포시,동홍동,4783,215,854
321,20181104,기타,서귀포시,동홍동,143,19,27
322,20181104,네팔,서귀포시,동홍동,180,0,120
323,20181104,미국,서귀포시,동홍동,737,0,355
324,20181104,태국,서귀포시,정방동,0,0,12
325,20181104,베트남,서귀포시,동홍동,473,0,39
326,20181104,일본,서귀포시,서홍동,0,0,24
327,20181104,캐나다,서귀포시,대륜동,194,0,83
328,20181104,인도네시아,서귀포시,대륜동,0,0,405
329,20181104,인도,서귀포시,대륜동,0,0,27
330,20181104,우즈베키스탄,서귀포시,동홍동,289,0,10
331,20181105,필리핀,제주시,삼도2동,0,0,33
332,20181105,몽골,제주시,삼도2동,0,0,32
333,20181105,타이완,제주시,삼도1동,0,0,8
334,20181105,일본,제주시,삼도1동,0,0,32
335,20181105,인도,제주시,삼도1동,0,0,41
336,20181105,인도네시아,제주시,삼도1동,0,0,8
337,20181105,캐나다,제주시,삼도1동,47,0,76
338,20181105,베트남,제주시,이도1동,237,191,321
339,20181105,스리랑카,제주시,이도2동,0,0,5
340,20181105,우즈베키스탄,제주시,이도1동,72,58,26
341,20181105,미국,제주시,이도1동,222,0,106
342,20181105,러시아,제주시,이도1동,0,0,111
343,20181105,파키스탄,제주시,이도1동,0,0,4
344,20181105,태국,제주시,이도2동,44,6,4
345,20181105,캐나다,제주시,용담1동,0,0,11
346,20181105,네팔,제주시,봉개동,347,67,240
347,20181105,인도,제주시,용담1동,0,0,41
348,20181105,네팔,제주시,이도1동,75,0,0
349,20181105,캄보디아,제주시,봉개동,0,0,36
350,20181105,기타,제주시,봉개동,0,2,8
351,20181105,중국,제주시,봉개동,257,62,989
352,20181105,스리랑카,제주시,삼양동,0,0,51
353,20181105,일본,제주시,삼양동,134,0,69
354,20181105,인도네시아,제주시,용담1동,0,0,20
355,20181105,타이완,제주시,화북동,0,0,17
356,20181105,캐나다,제주시,화북동,126,0,8
357,20181105,필리핀,제주시,건입동,280,78,99
358,20181105,필리핀,제주시,용담2동,0,0,43
359,20181105,몽골,제주시,용담2동,284,0,41
360,20181105,영국,제주시,용담2동,0,0,6
361,20181105,타이완,제주시,용담1동,0,0,127
362,20181105,몽골,제주시,화북동,32,0,59
363,20181105,캄보디아,제주시,이도1동,0,0,72
364,20181105,우즈베키스탄,제주시,조천읍,137,0,26
365,20181105,프랑스,제주시,이도1동,0,0,11
366,20181105,키르기스스탄,제주시,조천읍,217,0,14
367,20181105,기타,제주시,조천읍,143,82,43
368,20181105,중국,제주시,조천읍,4295,478,2802
369,20181105,태국,제주시,구좌읍,0,0,12
370,20181105,스리랑카,제주시,구좌읍,2352,135,19
371,20181105,필리핀,제주시,애월읍,235,0,391
372,20181105,네팔,제주시,조천읍,897,0,55
373,20181105,몽골,제주시,애월읍,0,0,205
374,20181105,오스트레일리아,제주시,애월읍,431,0,125
375,20181105,필리핀,제주시,한림읍,1140,53,0
376,20181105,몽골,제주시,한림읍,719,0,59
377,20181105,영국,제주시,한림읍,0,0,36
378,20181105,독일,제주시,한림읍,0,0,13
379,20181105,캐나다,제주시,한림읍,126,0,72
380,20181105,영국,제주시,애월읍,0,0,22
381,20181105,카자흐스탄,제주시,이도1동,0,0,5
382,20181105,파키스탄,제주시,조천읍,0,40,15
383,20181105,미국,제주시,조천읍,468,17,182
384,20181105,기타,제주시,이도1동,0,59,102
385,20181105,중국,제주시,이도1동,1314,284,888
386,20181105,방글라데시,제주시,이도1동,0,0,13
387,20181105,러시아,제주시,일도2동,11,0,25
388,20181105,파키스탄,제주시,일도2동,0,0,15
389,20181105,프랑스,제주시,일도2동,0,0,7
390,20181105,러시아,제주시,조천읍,0,0,29
391,20181105,필리핀,제주시,일도1동,150,0,166
392,20181105,인도,제주시,한경면,67,0,0
393,20181105,인도네시아,제주시,한경면,372,0,490
394,20181105,캐나다,제주시,한경면,79,0,8
395,20181105,오스트레일리아,제주시,한경면,0,0,5
396,20181105,베트남,제주시,조천읍,1655,512,1456
397,20181105,파키스탄,제주시,봉개동,0,0,4
398,20181105,스리랑카,제주시,추자면,246,0,253
399,20181105,미국,제주시,봉개동,170,0,34
400,20181105,우즈베키스탄,제주시,봉개동,0,0,57
401,20181105,필리핀,서귀포시,동홍동,247,7,217
402,20181105,몽골,서귀포시,동홍동,0,0,18
403,20181105,영국,서귀포시,동홍동,0,0,17
404,20181105,인도,서귀포시,영천동,0,0,14
405,20181105,인도네시아,서귀포시,영천동,0,0,220
406,20181105,캐나다,서귀포시,영천동,0,0,8
407,20181105,일본,서귀포시,효돈동,0,0,4
408,20181105,인도,서귀포시,효돈동,0,0,34
409,20181105,인도네시아,서귀포시,효돈동,88,0,8
410,20181105,캐나다,서귀포시,효돈동,0,0,11
411,20181105,미얀마,서귀포시,천지동,0,0,3
412,20181105,일본,서귀포시,중앙동,0,0,4
413,20181105,우즈베키스탄,서귀포시,송산동,0,0,26
414,20181105,미국,서귀포시,송산동,280,0,106
415,20181105,기타,서귀포시,송산동,19,0,2
416,20181105,중국,서귀포시,송산동,243,90,271
417,20181105,우즈베키스탄,서귀포시,표선면,347,0,0
418,20181105,중국,서귀포시,서홍동,1523,0,441
419,20181105,기타,서귀포시,서홍동,13,0,6
420,20181105,네팔,서귀포시,서홍동,181,0,11
421,20181105,미국,서귀포시,서홍동,210,47,46
422,20181105,베트남,서귀포시,중문동,291,0,2225
423,20181105,미국,서귀포시,중문동,222,0,93
424,20181105,러시아,서귀포시,중문동,108,0,4
425,20181105,네팔,서귀포시,중문동,814,0,131
426,20181105,말레이시아,서귀포시,중문동,0,0,18
427,20181105,캄보디아,서귀포시,중문동,0,0,24
428,20181105,카자흐스탄,서귀포시,중문동,0,0,5
429,20181105,기타,서귀포시,중문동,288,0,99
430,20181105,미국,서귀포시,표선면,140,23,127
431,20181105,중국,서귀포시,중문동,3634,457,1039
432,20181105,우즈베키스탄,서귀포시,대륜동,0,0,5
433,20181105,미국,서귀포시,대륜동,555,0,173
434,20181105,러시아,서귀포시,대륜동,125,0,8
435,20181105,네팔,서귀포시,대륜동,0,0,153
436,20181105,말레이시아,서귀포시,대륜동,0,0,50
437,20181105,기타,서귀포시,대륜동,133,0,73
438,20181105,이집트,서귀포시,대륜동,0,0,12
439,20181105,중국,서귀포시,대륜동,2085,859,1862
440,20181105,베트남,서귀포시,대륜동,299,107,609
441,20181105,러시아,서귀포시,표선면,136,0,0
442,20181105,베트남,서귀포시,송산동,100,0,476
443,20181105,중국,서귀포시,표선면,3725,83,954
444,20181105,필리핀,제주시,연동,698,0,61
445,20181105,몽골,제주시,연동,940,0,392
446,20181105,영국,제주시,연동,282,15,53
447,20181105,타이완,제주시,오라동,562,0,77
448,20181105,일본,제주시,오라동,0,0,4
449,20181105,파키스탄,서귀포시,표선면,521,0,0
450,20181105,인도네시아,제주시,오라동,6,0,155
451,20181105,캐나다,제주시,오라동,105,0,11
452,20181105,영국,제주시,노형동,182,19,70
453,20181105,오스트레일리아,제주시,오라동,0,0,53
454,20181105,미국,제주시,아라동,1291,256,426
455,20181105,러시아,제주시,아라동,221,51,25
456,20181105,파키스탄,제주시,아라동,2768,0,167
457,20181105,네팔,제주시,아라동,890,0,185
458,20181105,기타,제주시,아라동,463,38,50
459,20181105,중국,제주시,아라동,20676,616,3484
460,20181105,방글라데시,제주시,아라동,537,89,0
461,20181105,베트남,제주시,봉개동,444,0,698
462,20181105,우즈베키스탄,제주시,아라동,477,0,10
463,20181105,몽골,제주시,노형동,454,176,305
464,20181105,인도,제주시,오라동,0,0,7
465,20181105,몽골,제주시,외도동,0,0,5
466,20181105,타이완,서귀포시,안덕면,597,0,93
467,20181105,필리핀,제주시,노형동,801,377,66
468,20181105,인도네시아,서귀포시,안덕면,137,0,382
469,20181105,영국,서귀포시,안덕면,2920,669,284
470,20181105,캐나다,서귀포시,안덕면,2398,220,171
471,20181105,오스트레일리아,서귀포시,안덕면,491,139,163
472,20181105,태국,서귀포시,성산읍,132,0,40
473,20181105,뉴질랜드,서귀포시,성산읍,0,0,11
474,20181105,몽골,서귀포시,안덕면,133,63,23
475,20181105,스리랑카,서귀포시,성산읍,950,109,243
476,20181105,캄보디아,서귀포시,성산읍,199,0,66
477,20181105,카자흐스탄,서귀포시,성산읍,332,0,0
478,20181105,필리핀,서귀포시,남원읍,763,0,71
479,20181105,타이완,제주시,도두동,165,0,25
480,20181105,인도네시아,제주시,도두동,82,0,43
481,20181105,캐나다,제주시,도두동,0,0,19
482,20181105,필리핀,제주시,외도동,554,0,150
483,20181105,미얀마,서귀포시,성산읍,112,0,10
484,20181106,태국,제주시,애월읍,680,0,127
485,20181106,뉴질랜드,제주시,애월읍,0,0,4
486,20181106,미얀마,제주시,애월읍,226,0,24
487,20181106,스리랑카,제주시,애월읍,793,64,125
488,20181106,캄보디아,제주시,애월읍,776,200,169
489,20181106,카자흐스탄,제주시,애월읍,269,0,60
490,20181106,베트남,제주시,한림읍,4324,709,2207
491,20181106,스리랑카,제주시,한림읍,2137,204,60
492,20181106,뉴질랜드,제주시,한림읍,121,0,4
493,20181106,미얀마,제주시,한림읍,466,0,136
494,20181106,캄보디아,제주시,한림읍,401,25,296
495,20181106,키르기스스탄,제주시,한림읍,0,28,164
496,20181106,카자흐스탄,제주시,한림읍,0,41,0
497,20181106,파키스탄,제주시,구좌읍,220,0,0
498,20181106,태국,제주시,한림읍,642,175,16
499,20181106,러시아,제주시,구좌읍,85,0,0
500,20181106,몽골,제주시,조천읍,0,0,14
501,20181106,뉴질랜드,제주시,연동,0,0,66
502,20181106,미얀마,제주시,연동,517,0,224
503,20181106,스리랑카,제주시,연동,301,108,28
504,20181106,캄보디아,제주시,연동,359,0,151
505,20181106,카자흐스탄,제주시,연동,186,0,0
506,20181106,베트남,제주시,오라동,61,53,420
507,20181106,뉴질랜드,제주시,오라동,0,0,4
508,20181106,네팔,제주시,오라동,259,0,110
509,20181106,미얀마,제주시,오라동,0,0,153
510,20181106,캄보디아,제주시,오라동,0,0,6
511,20181106,기타,제주시,오라동,152,31,134
512,20181106,타이완,제주시,아라동,0,0,8
513,20181106,필리핀,제주시,아라동,408,0,67
514,20181106,몽골,제주시,아라동,749,151,150
515,20181106,인도네시아,제주시,아라동,0,0,65
516,20181106,영국,제주시,아라동,146,0,3
517,20181106,캐나다,제주시,아라동,278,26,0
518,20181106,오스트레일리아,제주시,아라동,415,0,43
519,20181106,우즈베키스탄,제주시,삼양동,0,0,10
520,20181106,미국,제주시,삼양동,0,35,21
521,20181106,러시아,제주시,삼양동,0,0,4
522,20181106,태국,제주시,연동,0,49,83
523,20181106,파키스탄,제주시,삼양동,0,0,4
524,20181106,스리랑카,제주시,노형동,729,0,111
525,20181106,태국,제주시,노형동,197,0,59
526,20181106,카자흐스탄,서귀포시,안덕면,0,0,5
527,20181106,방글라데시,서귀포시,안덕면,0,0,40
528,20181106,태국,서귀포시,남원읍,0,0,79
529,20181106,스리랑카,서귀포시,남원읍,2627,0,130
530,20181106,타이완,서귀포시,대정읍,548,0,93
