,날짜,국가,시군구,읍면동,거주인구,근무인구,방문자수
132,20181103,인도네시아,서귀포시,중문동,39,87,2439
133,20181103,오스트레일리아,서귀포시,송산동,120,0,0
134,20181103,일본,서귀포시,서홍동,0,0,36
135,20181103,스리랑카,서귀포시,표선면,781,0,87
136,20181103,미얀마,서귀포시,남원읍,535,0,58
137,20181103,캄보디아,서귀포시,남원읍,571,0,6
138,20181103,카자흐스탄,서귀포시,남원읍,0,0,120
139,20181103,프랑스,서귀포시,남원읍,79,0,0
140,20181103,기타,서귀포시,남원읍,0,0,111
141,20181103,중국,서귀포시,남원읍,1647,152,1056
142,20181103,말레이시아,서귀포시,남원읍,0,0,18
143,20181103,태국,서귀포시,대정읍,355,131,39
144,20181103,스리랑카,서귀포시,대정읍,2489,57,454
145,20181103,미국,제주시,도두동,0,0,248
146,20181103,우크라이나,제주시,도두동,0,18,0
147,20181103,러시아,제주시,도두동,0,0,4
148,20181103,네팔,제주시,도두동,0,0,71
149,20181103,태국,서귀포시,표선면,131,0,0
150,20181103,미얀마,서귀포시,대정읍,113,0,17
151,20181103,네팔,서귀포시,남원읍,2082,220,335
152,20181103,프랑스,제주시,도두동,0,0,11
153,20181103,미국,서귀포시,남원읍,76,58,417
154,20181103,뉴질랜드,서귀포시,남원읍,121,0,0
155,20181103,미국,서귀포시,안덕면,8703,372,468
156,20181103,러시아,서귀포시,안덕면,0,51,12
157,20181103,파키스탄,서귀포시,안덕면,0,0,7
158,20181103,네팔,서귀포시,안덕면,327,121,44
159,20181103,프랑스,서귀포시,안덕면,50,0,36
160,20181103,기타,서귀포시,안덕면,1031,92,163
161,20181103,우즈베키스탄,서귀포시,안덕면,302,0,83
162,20181103,필리핀,서귀포시,성산읍,157,0,180
163,20181103,영국,서귀포시,성산읍,0,0,3
164,20181103,오스트레일리아,서귀포시,성산읍,0,0,48
165,20181103,베트남,서귀포시,남원읍,1281,76,1284
166,20181103,우즈베키스탄,서귀포시,남원읍,0,0,93
167,20181103,중국,서귀포시,안덕면,11938,1726,2012
168,20181104,파키스탄,제주시,조천읍,0,0,36
169,20181104,러시아,제주시,조천읍,0,0,4
170,20181104,미국,제주시,조천읍,550,0,279
171,20181104,우즈베키스탄,제주시,조천읍,173,0,5
172,20181104,필리핀,제주시,우도면,0,0,14
173,20181104,베트남,제주시,조천읍,1382,411,1093
174,20181104,인도네시아,제주시,한경면,232,0,990
175,20181104,캐나다,제주시,한경면,89,0,23
176,20181104,인도,제주시,한경면,113,0,0
177,20181104,일본,제주시,한경면,0,0,4
178,20181104,스리랑카,제주시,추자면,297,0,74
179,20181104,영국,제주시,우도면,0,0,14
180,20181104,네팔,제주시,조천읍,737,0,60
181,20181104,오스트레일리아,제주시,한경면,0,0,10
182,20181104,말레이시아,제주시,조천읍,0,0,49
183,20181104,영국,제주시,애월읍,0,0,118
184,20181104,기타,제주시,조천읍,105,72,61
185,20181104,중국,제주시,조천읍,4373,333,1659
186,20181104,스리랑카,제주시,구좌읍,1855,32,168
187,20181104,필리핀,제주시,애월읍,175,0,295
188,20181104,몽골,제주시,애월읍,0,0,82
189,20181104,오스트레일리아,제주시,애월읍,474,0,203
190,20181104,필리핀,제주시,한림읍,966,239,61
191,20181104,몽골,제주시,한림읍,485,0,50
192,20181104,인도네시아,제주시,한림읍,3357,823,4215
193,20181104,영국,제주시,한림읍,0,0,62
194,20181104,독일,제주시,한림읍,0,0,89
195,20181104,캐나다,제주시,한림읍,126,0,84
196,20181104,오스트레일리아,제주시,한림읍,0,0,10
197,20181104,영국,제주시,일도1동,0,0,6
198,20181104,키르기스스탄,제주시,조천읍,214,0,0
199,20181104,필리핀,제주시,일도1동,13,0,136
200,20181104,러시아,제주시,일도2동,57,0,4
201,20181104,몽골,제주시,도두동,0,0,5
202,20181104,인도네시아,제주시,도두동,27,0,58
203,20181104,영국,제주시,도두동,0,0,11
204,20181104,캐나다,제주시,도두동,0,0,4
205,20181104,오스트레일리아,제주시,도두동,0,0,5
206,20181104,필리핀,제주시,외도동,440,129,89
207,20181104,몽골,제주시,외도동,0,0,14
208,20181104,영국,제주시,외도동,0,0,20
209,20181104,필리핀,제주시,노형동,641,329,127
210,20181104,몽골,제주시,노형동,498,195,373
211,20181104,영국,제주시,노형동,206,0,76
212,20181104,필리핀,제주시,연동,700,58,215
213,20181104,몽골,제주시,연동,944,0,523
214,20181104,영국,제주시,연동,319,12,65
215,20181104,오스트레일리아,제주시,연동,47,0,82
216,20181104,타이완,제주시,오라동,448,0,102
217,20181104,일본,제주시,오라동,0,0,191
218,20181104,인도,제주시,오라동,0,0,24
219,20181104,인도네시아,제주시,오라동,0,0,105
220,20181104,캐나다,제주시,오라동,73,0,106
221,20181104,오스트레일리아,제주시,오라동,0,0,77
222,20181104,타이완,제주시,도두동,106,0,51
223,20181104,우즈베키스탄,제주시,아라동,491,0,0
224,20181104,영국,서귀포시,남원읍,0,0,17
225,20181104,필리핀,서귀포시,남원읍,855,0,0
226,20181104,베트남,서귀포시,송산동,229,84,182
227,20181104,우즈베키스탄,서귀포시,송산동,0,0,5
228,20181104,미국,서귀포시,송산동,287,0,127
229,20181104,카자흐스탄,서귀포시,송산동,0,0,10
230,20181104,기타,서귀포시,송산동,23,0,2
231,20181104,중국,서귀포시,송산동,222,111,251
232,20181104,우즈베키스탄,서귀포시,표선면,325,0,0
233,20181104,러시아,서귀포시,표선면,136,0,4
234,20181104,파키스탄,서귀포시,표선면,600,0,0
235,20181104,중국,서귀포시,표선면,3414,42,789
236,20181104,타이완,서귀포시,안덕면,589,0,9
237,20181104,몽골,서귀포시,안덕면,151,0,50
238,20181104,인도네시아,서귀포시,안덕면,183,0,417
239,20181104,영국,서귀포시,안덕면,3042,547,157
240,20181104,캐나다,서귀포시,안덕면,2052,236,163
241,20181104,오스트레일리아,서귀포시,안덕면,554,106,72
242,20181104,태국,서귀포시,성산읍,132,0,0
243,20181104,미얀마,서귀포시,성산읍,111,0,7
244,20181104,스리랑카,서귀포시,성산읍,962,70,110
245,20181104,캄보디아,서귀포시,성산읍,197,0,0
246,20181104,카자흐스탄,서귀포시,성산읍,332,0,0
247,20181104,몽골,서귀포시,남원읍,0,0,14
248,20181104,미국,제주시,아라동,877,70,380
249,20181104,러시아,제주시,아라동,182,0,16
250,20181104,파키스탄,제주시,아라동,2634,0,170
251,20181104,영국,제주시,삼도2동,0,0,6
252,20181104,타이완,제주시,삼도1동,0,0,43
253,20181104,인도,제주시,삼도1동,42,0,72
254,20181104,인도네시아,제주시,삼도1동,0,0,4
255,20181104,캐나다,제주시,삼도1동,126,0,76
256,20181104,오스트레일리아,제주시,삼도1동,0,0,10
257,20181104,태국,제주시,이도2동,93,6,0
258,20181104,뉴질랜드,제주시,이도2동,0,0,4
259,20181104,미얀마,제주시,이도2동,0,0,30
260,20181104,스리랑카,제주시,이도2동,0,0,32
261,20181104,베트남,제주시,이도1동,175,38,270
262,20181104,우즈베키스탄,제주시,이도1동,29,0,16
263,20181104,미국,제주시,이도1동,263,0,80
264,20181104,러시아,제주시,이도1동,0,0,53
265,20181104,파키스탄,제주시,이도1동,0,0,43
266,20181104,네팔,제주시,이도1동,75,0,82
267,20181104,말레이시아,제주시,이도1동,0,0,6
268,20181104,캄보디아,제주시,이도1동,0,0,54
269,20181104,기타,제주시,이도1동,0,25,73
270,20181104,중국,제주시,이도1동,1307,7,1147
271,20181104,우즈베키스탄,제주시,일도2동,0,0,5
272,20181104,몽골,제주시,삼도2동,0,0,23
273,20181104,필리핀,제주시,삼도2동,0,0,116
274,20181104,인도네시아,제주시,용담1동,0,0,4
275,20181104,일본,제주시,용담1동,0,0,4
276,20181104,네팔,제주시,아라동,819,0,103
277,20181104,기타,제주시,아라동,418,6,49
278,20181104,중국,제주시,아라동,17929,194,2077
279,20181104,베트남,제주시,봉개동,367,0,861
280,20181104,우즈베키스탄,제주시,봉개동,0,0,47
281,20181104,미국,제주시,봉개동,210,17,59
282,20181104,러시아,제주시,봉개동,0,0,4
283,20181104,파키스탄,제주시,봉개동,0,0,4
284,20181104,네팔,제주시,봉개동,346,180,260
285,20181104,캄보디아,제주시,봉개동,0,0,12
286,20181104,일본,서귀포시,중앙동,0,0,4
287,20181104,기타,제주시,봉개동,0,0,24
288,20181104,스리랑카,제주시,삼양동,0,75,55
289,20181104,일본,제주시,삼양동,134,0,20
290,20181104,몽골,제주시,화북동,101,0,9
291,20181104,인도네시아,제주시,화북동,0,0,16
292,20181104,캐나다,제주시,화북동,126,0,23
293,20181104,필리핀,제주시,건입동,447,45,300
294,20181104,필리핀,제주시,용담2동,97,0,23
295,20181104,몽골,제주시,용담2동,290,0,68
296,20181104,영국,제주시,용담2동,0,0,110
297,20181104,타이완,제주시,용담1동,0,0,179
298,20181104,중국,제주시,봉개동,320,35,825
299,20181104,스리랑카,서귀포시,중앙동,0,0,5
300,20181104,뉴질랜드,서귀포시,천지동,0,0,4
301,20181104,필리핀,서귀포시,예래동,0,0,103
302,20181104,베트남,서귀포시,중문동,237,0,2950
303,20181104,우즈베키스탄,서귀포시,중문동,0,0,5
304,20181104,미국,서귀포시,중문동,310,0,169
305,20181104,러시아,서귀포시,중문동,136,0,12
306,20181104,파키스탄,서귀포시,중문동,0,0,4
307,20181104,네팔,서귀포시,중문동,721,0,211
308,20181104,말레이시아,서귀포시,중문동,0,0,9
309,20181104,중국,서귀포시,중문동,3936,312,1518
310,20181104,베트남,서귀포시,대륜동,259,114,574
311,20181104,우즈베키스탄,서귀포시,대륜동,0,0,5
312,20181104,미국,서귀포시,대륜동,655,0,42
313,20181104,러시아,서귀포시,대륜동,221,0,0
314,20181104,파키스탄,서귀포시,대륜동,0,0,25
315,20181104,네팔,서귀포시,대륜동,0,0,163
316,20181104,기타,서귀포시,중문동,331,0,96
317,20181104,기타,서귀포시,대륜동,135,0,96
318,20181104,말레이시아,서귀포시,대륜동,0,0,68
319,20181104,인도,서귀포시,효돈동,0,0,44
320,20181104,오스트레일리아,서귀포시,영천동,0,0,5
321,20181104,캐나다,서귀포시,영천동,0,0,4
322,20181104,인도네시아,서귀포시,영천동,0,0,183
323,20181104,인도,서귀포시,영천동,0,0,7
324,20181104,영국,서귀포시,동홍동,0,0,48
325,20181104,인도네시아,서귀포시,효돈동,49,0,4
326,20181104,중국,서귀포시,서홍동,1529,0,407
327,20181104,기타,서귀포시,서홍동,30,0,2
328,20181104,네팔,서귀포시,서홍동,158,0,65
329,20181104,미국,서귀포시,서홍동,140,0,38
330,20181104,중국,서귀포시,대륜동,2009,548,1423
331,20181104,필리핀,서귀포시,동홍동,240,39,295
332,20181105,프랑스,제주시,용담1동,0,0,4
333,20181105,기타,제주시,용담1동,0,0,52
334,20181105,중국,제주시,용담1동,1015,0,512
335,20181105,미얀마,제주시,삼도2동,0,0,65
336,20181105,스리랑카,제주시,삼도2동,0,0,61
337,20181105,베트남,제주시,삼도1동,820,15,172
338,20181105,우즈베키스탄,제주시,삼도1동,274,65,73
339,20181105,네팔,제주시,삼도1동,98,0,5
340,20181105,러시아,제주시,삼도1동,0,0,20
341,20181105,프랑스,제주시,삼도1동,0,0,4
342,20181105,기타,제주시,삼도1동,36,0,134
343,20181105,중국,제주시,삼도1동,1161,277,959
344,20181105,필리핀,제주시,이도1동,248,0,61
345,20181105,미국,제주시,삼도1동,187,23,34
346,20181105,카자흐스탄,제주시,용담1동,0,0,5
347,20181105,네팔,제주시,삼양동,106,0,0
348,20181105,미국,제주시,용담1동,0,0,17
349,20181105,몽골,제주시,이도1동,151,0,9
350,20181105,기타,제주시,삼양동,84,0,2
351,20181105,중국,제주시,삼양동,1488,0,417
352,20181105,베트남,제주시,화북동,498,107,205
353,20181105,태국,제주시,화북동,72,60,0
354,20181105,뉴질랜드,제주시,화북동,0,0,4
355,20181105,네팔,제주시,용담1동,0,0,38
356,20181105,미얀마,제주시,화북동,159,191,37
357,20181105,키르기스스탄,제주시,화북동,132,0,7
358,20181105,스리랑카,제주시,건입동,161,0,5
359,20181105,일본,제주시,건입동,39,0,8
360,20181105,태국,제주시,용담2동,55,17,52
361,20181105,스리랑카,제주시,용담2동,0,0,14
362,20181105,베트남,제주시,용담1동,329,0,78
363,20181105,캄보디아,제주시,화북동,199,0,24
364,20181105,타이완,제주시,일도2동,0,0,144
365,20181105,필리핀,제주시,조천읍,977,0,141
366,20181105,인도네시아,제주시,일도2동,0,0,44
367,20181105,카자흐스탄,제주시,한림읍,0,103,30
368,20181105,키르기스스탄,제주시,한림읍,0,75,0
369,20181105,캄보디아,제주시,한림읍,398,16,233
370,20181105,스리랑카,제주시,한림읍,2449,161,117
371,20181105,미얀마,제주시,한림읍,445,0,203
372,20181105,뉴질랜드,제주시,한림읍,116,0,0
373,20181105,태국,제주시,한림읍,585,253,72
374,20181105,베트남,제주시,한림읍,4060,489,3222
375,20181105,카자흐스탄,제주시,애월읍,194,0,65
376,20181105,캄보디아,제주시,애월읍,762,108,461
377,20181105,스리랑카,제주시,애월읍,756,64,173
378,20181105,미얀마,제주시,애월읍,225,0,227
379,20181105,뉴질랜드,제주시,애월읍,0,0,18
380,20181105,태국,제주시,애월읍,635,0,140
381,20181105,파키스탄,제주시,구좌읍,221,0,0
382,20181105,러시아,제주시,구좌읍,74,0,0
383,20181105,몽골,제주시,조천읍,0,0,96
384,20181105,캐나다,제주시,일도2동,53,0,8
385,20181105,태국,제주시,일도1동,0,0,8
386,20181105,파키스탄,제주시,추자면,0,0,18
387,20181105,네팔,제주시,추자면,144,0,196
388,20181105,기타,제주시,추자면,0,0,65
389,20181105,중국,제주시,추자면,70,0,698
390,20181105,일본,제주시,일도2동,123,0,48
391,20181105,베트남,제주시,한경면,1264,0,365
392,20181105,네팔,제주시,한경면,181,150,414
393,20181105,캄보디아,제주시,한경면,182,0,66
394,20181105,키르기스스탄,제주시,한경면,0,0,7
395,20181105,기타,제주시,한경면,223,19,5
396,20181105,중국,제주시,한경면,1842,180,311
397,20181105,파키스탄,제주시,삼양동,0,0,7
398,20181105,미국,제주시,한경면,0,0,177
399,20181105,미국,제주시,삼양동,0,58,106
400,20181105,우즈베키스탄,제주시,삼양동,0,0,5
401,20181105,네팔,서귀포시,효돈동,0,0,87
402,20181105,기타,서귀포시,효돈동,0,0,9
403,20181105,중국,서귀포시,효돈동,514,0,141
404,20181105,우즈베키스탄,서귀포시,중앙동,0,0,16
405,20181105,미국,서귀포시,중앙동,64,52,97
406,20181105,프랑스,서귀포시,중앙동,0,0,39
407,20181105,기타,서귀포시,중앙동,34,0,41
408,20181105,이집트,서귀포시,중앙동,0,0,8
409,20181105,중국,서귀포시,중앙동,1195,153,793
410,20181105,일본,서귀포시,정방동,0,0,49
411,20181105,인도,서귀포시,정방동,0,0,7
412,20181105,인도네시아,서귀포시,정방동,0,0,234
413,20181105,캐나다,서귀포시,정방동,0,0,19
414,20181105,필리핀,서귀포시,송산동,0,0,19
415,20181105,몽골,서귀포시,송산동,0,0,9
416,20181105,몽골,서귀포시,표선면,88,0,214
417,20181105,인도네시아,서귀포시,표선면,706,23,227
418,20181105,영국,서귀포시,표선면,0,0,36
419,20181105,캐나다,서귀포시,표선면,126,0,209
420,20181105,베트남,서귀포시,안덕면,1088,31,609
421,20181105,태국,서귀포시,안덕면,292,0,8
422,20181105,미국,서귀포시,효돈동,140,93,63
423,20181105,뉴질랜드,서귀포시,안덕면,412,5,40
424,20181105,우즈베키스탄,서귀포시,효돈동,0,79,0
425,20181105,중국,서귀포시,영천동,417,0,607
426,20181105,몽골,서귀포시,중문동,95,0,14
427,20181105,영국,서귀포시,중문동,54,0,8
428,20181105,러시아,서귀포시,대천동,0,0,53
429,20181105,필리핀,서귀포시,대륜동,352,0,33
430,20181105,몽골,서귀포시,대륜동,0,0,100
431,20181105,영국,서귀포시,대륜동,54,0,25
432,20181105,오스트레일리아,서귀포시,대륜동,53,0,10
433,20181105,필리핀,서귀포시,서홍동,0,0,66
434,20181105,몽골,서귀포시,서홍동,0,0,9
435,20181105,영국,서귀포시,서홍동,0,0,3
436,20181105,캐나다,서귀포시,서홍동,47,0,34
437,20181105,오스트레일리아,서귀포시,서홍동,0,0,5
438,20181105,태국,서귀포시,동홍동,0,0,4
439,20181105,미얀마,서귀포시,동홍동,0,0,34
440,20181105,스리랑카,서귀포시,동홍동,0,0,5
441,20181105,카자흐스탄,서귀포시,동홍동,0,0,5
442,20181105,베트남,서귀포시,영천동,230,0,111
443,20181105,우즈베키스탄,서귀포시,영천동,621,0,73
444,20181105,미국,서귀포시,영천동,199,0,131
445,20181105,네팔,서귀포시,영천동,799,0,114
446,20181105,기타,서귀포시,영천동,38,0,84
447,20181105,베트남,서귀포시,효돈동,0,0,11
448,20181105,말레이시아,서귀포시,안덕면,458,174,22
449,20181105,미얀마,서귀포시,안덕면,0,19,37
450,20181105,캄보디아,서귀포시,안덕면,522,0,101
451,20181105,뉴질랜드,제주시,연동,0,0,22
452,20181105,미얀마,제주시,연동,342,0,148
453,20181105,스리랑카,제주시,연동,174,97,19
454,20181105,캄보디아,제주시,연동,356,0,101
455,20181105,카자흐스탄,제주시,연동,152,0,5
456,20181105,베트남,제주시,오라동,184,31,293
457,20181105,미국,제주시,오라동,76,0,114
458,20181105,네팔,제주시,오라동,279,0,82
459,20181105,미얀마,제주시,오라동,0,0,71
460,20181105,캄보디아,제주시,오라동,0,0,36
461,20181105,키르기스스탄,제주시,오라동,0,0,55
462,20181105,카자흐스탄,제주시,오라동,0,0,30
463,20181105,기타,제주시,오라동,152,29,100
464,20181105,중국,제주시,오라동,3288,249,3048
465,20181105,필리핀,제주시,아라동,351,0,52
466,20181105,몽골,제주시,아라동,669,151,191
467,20181105,인도네시아,제주시,아라동,0,0,201
468,20181105,영국,제주시,아라동,182,0,8
469,20181105,캐나다,제주시,아라동,273,52,15
470,20181105,오스트레일리아,제주시,아라동,444,0,81
471,20181105,필리핀,제주시,봉개동,0,0,9
472,20181105,태국,제주시,연동,0,88,112
473,20181105,스리랑카,제주시,노형동,749,0,248
474,20181105,미얀마,제주시,노형동,515,0,308
475,20181105,태국,제주시,노형동,143,0,60
476,20181105,카자흐스탄,서귀포시,안덕면,0,0,10
477,20181105,태국,서귀포시,남원읍,0,0,16
478,20181105,스리랑카,서귀포시,남원읍,2584,0,337
479,20181105,타이완,서귀포시,대정읍,481,0,178
480,20181105,일본,서귀포시,대정읍,0,0,121
481,20181105,인도,서귀포시,대정읍,262,0,34
482,20181105,인도네시아,서귀포시,대정읍,1424,158,712
483,20181105,캐나다,서귀포시,대정읍,840,0,614
484,20181105,오스트레일리아,서귀포시,대정읍,1008,0,182
485,20181105,베트남,제주시,도두동,77,0,89
486,20181105,필리핀,서귀포시,중문동,124,0,0
487,20181105,말레이시아,제주시,도두동,0,0,6
488,20181105,캄보디아,제주시,도두동,116,0,18
489,20181105,카자흐스탄,제주시,도두동,0,0,20
490,20181105,타이완,제주시,이호동,0,0,42
491,20181105,일본,제주시,이호동,0,0,8
492,20181105,인도,제주시,이호동,0,0,3
493,20181105,인도네시아,제주시,이호동,0,0,31
494,20181105,캐나다,제주시,이호동,0,0,42
495,20181105,오스트레일리아,제주시,이호동,0,0,10
496,20181105,태국,제주시,외도동,121,0,0
497,20181105,미얀마,제주시,외도동,75,0,7
498,20181105,미얀마,제주시,도두동,0,0,3
499,20181105,인도,서귀포시,예래동,0,0,3
500,20181105,일본,서귀포시,예래동,56,0,12
501,20181106,캄보디아,제주시,이호동,359,0,0
502,20181106,프랑스,제주시,이호동,0,0,4
503,20181106,기타,제주시,이호동,50,0,2
504,20181106,중국,제주시,이호동,1655,110,956
505,20181106,러시아,제주시,노형동,243,0,78
506,20181106,필리핀,제주시,오라동,0,0,5
507,20181106,베트남,제주시,아라동,4760,92,636
508,20181106,태국,제주시,아라동,0,0,52
509,20181106,미얀마,제주시,아라동,221,0,3
510,20181106,스리랑카,제주시,아라동,780,83,236
511,20181106,캄보디아,제주시,아라동,0,0,42
512,20181106,키르기스스탄,제주시,아라동,0,0,41
513,20181106,태국,제주시,봉개동,0,0,28
514,20181106,뉴질랜드,제주시,봉개동,0,0,7
515,20181106,미얀마,제주시,봉개동,103,5,58
516,20181106,스리랑카,제주시,봉개동,147,32,111
517,20181106,필리핀,제주시,삼양동,250,0,62
518,20181106,몽골,제주시,삼양동,271,0,27
519,20181106,인도네시아,제주시,삼양동,0,0,69
520,20181106,캐나다,제주시,삼양동,0,0,8
521,20181106,필리핀,제주시,화북동,1146,230,233
522,20181106,네팔,제주시,이호동,274,0,44
523,20181106,우즈베키스탄,제주시,건입동,0,0,5
524,20181106,러시아,제주시,이호동,0,0,53
525,20181106,우즈베키스탄,제주시,이호동,339,0,52
526,20181106,카자흐스탄,서귀포시,표선면,166,0,0
527,20181106,필리핀,서귀포시,안덕면,316,0,124
528,20181106,일본,서귀포시,성산읍,33,0,0
529,20181106,인도,서귀포시,성산읍,114,0,0
530,20181106,인도네시아,서귀포시,성산읍,853,124,584
