,날짜,시군구,읍면동,내국인방문자수,단기체류외국인방문자수,장기체류외국인방문자수,관광기후지수,평균기온,일강수량,최대풍속,월,요일
0,2017-01-01,서귀포시,남원읍,201792,0,0,57.3,0.0,0.0,0.0,1,6
1,2017-01-01,서귀포시,대륜동,168298,0,0,57.3,0.0,0.0,0.0,1,6
2,2017-01-01,서귀포시,대정읍,139549,0,0,57.3,0.0,0.0,0.0,1,6
3,2017-01-01,서귀포시,대천동,133527,0,0,57.3,0.0,0.0,0.0,1,6
4,2017-01-01,서귀포시,동홍동,153245,0,0,57.3,0.0,0.0,0.0,1,6
5,2017-01-01,서귀포시,서홍동,62090,0,0,57.3,0.0,0.0,0.0,1,6
6,2017-01-01,서귀포시,성산읍,366527,0,0,57.3,0.0,0.0,0.0,1,6
7,2017-01-01,서귀포시,송산동,45753,0,0,57.3,0.0,0.0,0.0,1,6
8,2017-01-01,서귀포시,안덕면,209139,0,0,57.3,0.0,0.0,0.0,1,6
9,2017-01-01,서귀포시,영천동,96907,0,0,57.3,0.0,0.0,0.0,1,6
10,2017-01-01,서귀포시,예래동,186564,0,0,57.3,0.0,0.0,0.0,1,6
11,2017-01-01,서귀포시,정방동,106566,0,0,57.3,0.0,0.0,0.0,1,6
12,2017-01-01,서귀포시,중문동,150094,0,0,57.3,0.0,0.0,0.0,1,6
13,2017-01-01,서귀포시,중앙동,92963,0,0,57.3,0.0,0.0,0.0,1,6
14,2017-01-01,서귀포시,천지동,50707,0,0,57.3,0.0,0.0,0.0,1,6
15,2017-01-01,서귀포시,표선면,173427,0,0,57.3,0.0,0.0,0.0,1,6
16,2017-01-01,서귀포시,효돈동,45901,0,0,57.3,0.0,0.0,0.0,1,6
17,2017-01-01,제주시,건입동,184108,0,0,58.59,0.0,0.0,0.0,1,6
18,2017-01-01,제주시,구좌읍,247453,0,0,58.59,0.0,0.0,0.0,1,6
19,2017-01-01,제주시,노형동,428799,0,0,58.59,0.0,0.0,0.0,1,6
20,2017-01-01,제주시,도두동,124740,0,0,58.59,0.0,0.0,0.0,1,6
21,2017-01-01,제주시,봉개동,97992,0,0,58.59,0.0,0.0,0.0,1,6
22,2017-01-01,제주시,삼도1동,142743,0,0,58.59,0.0,0.0,0.0,1,6
23,2017-01-01,제주시,삼도2동,123660,0,0,58.59,0.0,0.0,0.0,1,6
24,2017-01-01,제주시,삼양동,120650,0,0,58.59,0.0,0.0,0.0,1,6
25,2017-01-01,제주시,아라동,238820,0,0,58.59,0.0,0.0,0.0,1,6
26,2017-01-01,제주시,애월읍,475350,0,0,58.59,0.0,0.0,0.0,1,6
27,2017-01-01,제주시,연동,447655,0,0,58.59,0.0,0.0,0.0,1,6
28,2017-01-01,제주시,오라동,241206,0,0,58.59,0.0,0.0,0.0,1,6
29,2017-01-01,제주시,외도동,97835,0,0,58.59,0.0,0.0,0.0,1,6
30,2017-01-01,제주시,용담1동,108150,0,0,58.59,0.0,0.0,0.0,1,6
31,2017-01-01,제주시,용담2동,255845,0,0,58.59,0.0,0.0,0.0,1,6
32,2017-01-01,제주시,우도면,45223,0,0,58.59,0.0,0.0,0.0,1,6
33,2017-01-01,제주시,이도1동,168312,0,0,58.59,0.0,0.0,0.0,1,6
34,2017-01-01,제주시,이도2동,526919,0,0,58.59,0.0,0.0,0.0,1,6
35,2017-01-01,제주시,이호동,80361,0,0,58.59,0.0,0.0,0.0,1,6
36,2017-01-01,제주시,일도1동,67846,0,0,58.59,0.0,0.0,0.0,1,6
37,2017-01-01,제주시,일도2동,273080,0,0,58.59,0.0,0.0,0.0,1,6
38,2017-01-01,제주시,조천읍,341893,0,0,58.59,0.0,0.0,0.0,1,6
39,2017-01-01,제주시,추자면,31273,0,0,58.59,0.0,0.0,0.0,1,6
40,2017-01-01,제주시,한경면,77925,0,0,58.59,0.0,0.0,0.0,1,6
41,2017-01-01,제주시,한림읍,183491,0,0,58.59,0.0,0.0,0.0,1,6
42,2017-01-01,제주시,화북동,185968,0,0,58.59,0.0,0.0,0.0,1,6
43,2017-01-02,서귀포시,남원읍,137840,0,0,37.95,0.0,0.0,0.0,1,0
44,2017-01-02,서귀포시,대륜동,142049,0,0,37.95,0.0,0.0,0.0,1,0
45,2017-01-02,서귀포시,대정읍,102511,0,0,37.95,0.0,0.0,0.0,1,0
46,2017-01-02,서귀포시,대천동,117657,0,0,37.95,0.0,0.0,0.0,1,0
47,2017-01-02,서귀포시,동홍동,153837,0,0,37.95,0.0,0.0,0.0,1,0
48,2017-01-02,서귀포시,서홍동,62517,0,0,37.95,0.0,0.0,0.0,1,0
49,2017-01-02,서귀포시,성산읍,187721,0,0,37.95,0.0,0.0,0.0,1,0
50,2017-01-02,서귀포시,송산동,32709,0,0,37.95,0.0,0.0,0.0,1,0
51,2017-01-02,서귀포시,안덕면,171365,0,0,37.95,0.0,0.0,0.0,1,0
52,2017-01-02,서귀포시,영천동,85244,0,0,37.95,0.0,0.0,0.0,1,0
53,2017-01-02,서귀포시,예래동,156266,0,0,37.95,0.0,0.0,0.0,1,0
54,2017-01-02,서귀포시,정방동,96499,0,0,37.95,0.0,0.0,0.0,1,0
55,2017-01-02,서귀포시,중문동,118994,0,0,37.95,0.0,0.0,0.0,1,0
56,2017-01-02,서귀포시,중앙동,108882,0,0,37.95,0.0,0.0,0.0,1,0
57,2017-01-02,서귀포시,천지동,50177,0,0,37.95,0.0,0.0,0.0,1,0
58,2017-01-02,서귀포시,표선면,135508,0,0,37.95,0.0,0.0,0.0,1,0
59,2017-01-02,서귀포시,효돈동,34954,0,0,37.95,0.0,0.0,0.0,1,0
60,2017-01-02,제주시,건입동,146337,0,0,33.21,0.0,0.0,0.0,1,0
61,2017-01-02,제주시,구좌읍,145507,0,0,33.21,0.0,0.0,0.0,1,0
62,2017-01-02,제주시,노형동,469279,0,0,33.21,0.0,0.0,0.0,1,0
63,2017-01-02,제주시,도두동,114201,0,0,33.21,0.0,0.0,0.0,1,0
64,2017-01-02,제주시,봉개동,75951,0,0,33.21,0.0,0.0,0.0,1,0
65,2017-01-02,제주시,삼도1동,145819,0,0,33.21,0.0,0.0,0.0,1,0
66,2017-01-02,제주시,삼도2동,116038,0,0,33.21,0.0,0.0,0.0,1,0
67,2017-01-02,제주시,삼양동,96886,0,0,33.21,0.0,0.0,0.0,1,0
68,2017-01-02,제주시,아라동,237287,0,0,33.21,0.0,0.0,0.0,1,0
69,2017-01-02,제주시,애월읍,390756,0,0,33.21,0.0,0.0,0.0,1,0
70,2017-01-02,제주시,연동,489541,0,0,33.21,0.0,0.0,0.0,1,0
71,2017-01-02,제주시,오라동,265671,0,0,33.21,0.0,0.0,0.0,1,0
72,2017-01-02,제주시,외도동,93894,0,0,33.21,0.0,0.0,0.0,1,0
73,2017-01-02,제주시,용담1동,106125,0,0,33.21,0.0,0.0,0.0,1,0
74,2017-01-02,제주시,용담2동,242748,0,0,33.21,0.0,0.0,0.0,1,0
75,2017-01-02,제주시,우도면,30437,0,0,33.21,0.0,0.0,0.0,1,0
76,2017-01-02,제주시,이도1동,185870,0,0,33.21,0.0,0.0,0.0,1,0
77,2017-01-02,제주시,이도2동,569246,0,0,33.21,0.0,0.0,0.0,1,0
78,2017-01-02,제주시,이호동,63793,0,0,33.21,0.0,0.0,0.0,1,0
79,2017-01-02,제주시,일도1동,67988,0,0,33.21,0.0,0.0,0.0,1,0
80,2017-01-02,제주시,일도2동,249865,0,0,33.21,0.0,0.0,0.0,1,0
81,2017-01-02,제주시,조천읍,236386,0,0,33.21,0.0,0.0,0.0,1,0
82,2017-01-02,제주시,추자면,23299,0,0,33.21,0.0,0.0,0.0,1,0
83,2017-01-02,제주시,한경면,54646,0,0,33.21,0.0,0.0,0.0,1,0
84,2017-01-02,제주시,한림읍,161646,0,0,33.21,0.0,0.0,0.0,1,0
85,2017-01-02,제주시,화북동,177377,0,0,33.21,0.0,0.0,0.0,1,0
86,2017-01-03,서귀포시,남원읍,149845,0,0,62.72,0.0,0.0,0.0,1,1
87,2017-01-03,서귀포시,대륜동,140818,0,0,62.72,0.0,0.0,0.0,1,1
88,2017-01-03,서귀포시,대정읍,114278,0,0,62.72,0.0,0.0,0.0,1,1
89,2017-01-03,서귀포시,대천동,123490,0,0,62.72,0.0,0.0,0.0,1,1
90,2017-01-03,서귀포시,동홍동,151129,0,0,62.72,0.0,0.0,0.0,1,1
91,2017-01-03,서귀포시,서홍동,65227,0,0,62.72,0.0,0.0,0.0,1,1
92,2017-01-03,서귀포시,성산읍,199003,0,0,62.72,0.0,0.0,0.0,1,1
93,2017-01-03,서귀포시,송산동,31328,0,0,62.72,0.0,0.0,0.0,1,1
94,2017-01-03,서귀포시,안덕면,190201,0,0,62.72,0.0,0.0,0.0,1,1
95,2017-01-03,서귀포시,영천동,85787,0,0,62.72,0.0,0.0,0.0,1,1
96,2017-01-03,서귀포시,예래동,166008,0,0,62.72,0.0,0.0,0.0,1,1
97,2017-01-03,서귀포시,정방동,95231,0,0,62.72,0.0,0.0,0.0,1,1
98,2017-01-03,서귀포시,중문동,124740,0,0,62.72,0.0,0.0,0.0,1,1
99,2017-01-03,서귀포시,중앙동,107717,0,0,62.72,0.0,0.0,0.0,1,1
100,2017-01-03,서귀포시,천지동,51797,0,0,62.72,0.0,0.0,0.0,1,1
101,2017-01-03,서귀포시,표선면,130876,0,0,62.72,0.0,0.0,0.0,1,1
102,2017-01-03,서귀포시,효돈동,36601,0,0,62.72,0.0,0.0,0.0,1,1
103,2017-01-03,제주시,건입동,141013,0,0,65.55,0.0,0.0,0.0,1,1
104,2017-01-03,제주시,구좌읍,153036,0,0,65.55,0.0,0.0,0.0,1,1
105,2017-01-03,제주시,노형동,475569,0,0,65.55,0.0,0.0,0.0,1,1
106,2017-01-03,제주시,도두동,91203,0,0,65.55,0.0,0.0,0.0,1,1
107,2017-01-03,제주시,봉개동,87015,0,0,65.55,0.0,0.0,0.0,1,1
108,2017-01-03,제주시,삼도1동,149902,0,0,65.55,0.0,0.0,0.0,1,1
109,2017-01-03,제주시,삼도2동,116061,0,0,65.55,0.0,0.0,0.0,1,1
110,2017-01-03,제주시,삼양동,95165,0,0,65.55,0.0,0.0,0.0,1,1
111,2017-01-03,제주시,아라동,252897,0,0,65.55,0.0,0.0,0.0,1,1
112,2017-01-03,제주시,애월읍,406903,0,0,65.55,0.0,0.0,0.0,1,1
113,2017-01-03,제주시,연동,475901,0,0,65.55,0.0,0.0,0.0,1,1
114,2017-01-03,제주시,오라동,272238,0,0,65.55,0.0,0.0,0.0,1,1
115,2017-01-03,제주시,외도동,95298,0,0,65.55,0.0,0.0,0.0,1,1
116,2017-01-03,제주시,용담1동,103807,0,0,65.55,0.0,0.0,0.0,1,1
117,2017-01-03,제주시,용담2동,227530,0,0,65.55,0.0,0.0,0.0,1,1
118,2017-01-03,제주시,우도면,33043,0,0,65.55,0.0,0.0,0.0,1,1
119,2017-01-03,제주시,이도1동,182477,0,0,65.55,0.0,0.0,0.0,1,1
120,2017-01-03,제주시,이도2동,587862,0,0,65.55,0.0,0.0,0.0,1,1
121,2017-01-03,제주시,이호동,65075,0,0,65.55,0.0,0.0,0.0,1,1
122,2017-01-03,제주시,일도1동,67872,0,0,65.55,0.0,0.0,0.0,1,1
123,2017-01-03,제주시,일도2동,250875,0,0,65.55,0.0,0.0,0.0,1,1
124,2017-01-03,제주시,조천읍,265134,0,0,65.55,0.0,0.0,0.0,1,1
125,2017-01-03,제주시,추자면,21267,0,0,65.55,0.0,0.0,0.0,1,1
126,2017-01-03,제주시,한경면,61403,0,0,65.55,0.0,0.0,0.0,1,1
127,2017-01-03,제주시,한림읍,172557,0,0,65.55,0.0,0.0,0.0,1,1
128,2017-01-03,제주시,화북동,189724,0,0,65.55,0.0,0.0,0.0,1,1
129,2017-01-04,서귀포시,남원읍,154199,0,0,57.3,0.0,0.0,0.0,1,2
130,2017-01-04,서귀포시,대륜동,144010,0,0,57.3,0.0,0.0,0.0,1,2
131,2017-01-04,서귀포시,대정읍,121888,0,0,57.3,0.0,0.0,0.0,1,2
132,2017-01-04,서귀포시,대천동,128086,0,0,57.3,0.0,0.0,0.0,1,2
133,2017-01-04,서귀포시,동홍동,166400,0,0,57.3,0.0,0.0,0.0,1,2
134,2017-01-04,서귀포시,서홍동,63534,0,0,57.3,0.0,0.0,0.0,1,2
135,2017-01-04,서귀포시,성산읍,206190,0,0,57.3,0.0,0.0,0.0,1,2
136,2017-01-04,서귀포시,송산동,33445,0,0,57.3,0.0,0.0,0.0,1,2
137,2017-01-04,서귀포시,안덕면,207279,0,0,57.3,0.0,0.0,0.0,1,2
138,2017-01-04,서귀포시,영천동,91947,0,0,57.3,0.0,0.0,0.0,1,2
139,2017-01-04,서귀포시,예래동,168305,0,0,57.3,0.0,0.0,0.0,1,2
140,2017-01-04,서귀포시,정방동,96360,0,0,57.3,0.0,0.0,0.0,1,2
141,2017-01-04,서귀포시,중문동,127937,0,0,57.3,0.0,0.0,0.0,1,2
142,2017-01-04,서귀포시,중앙동,108392,0,0,57.3,0.0,0.0,0.0,1,2
143,2017-01-04,서귀포시,천지동,57375,0,0,57.3,0.0,0.0,0.0,1,2
144,2017-01-04,서귀포시,표선면,129532,0,0,57.3,0.0,0.0,0.0,1,2
145,2017-01-04,서귀포시,효돈동,37840,0,0,57.3,0.0,0.0,0.0,1,2
146,2017-01-04,제주시,건입동,149936,0,0,55.76,0.0,0.0,0.0,1,2
147,2017-01-04,제주시,구좌읍,158251,0,0,55.76,0.0,0.0,0.0,1,2
148,2017-01-04,제주시,노형동,481274,0,0,55.76,0.0,0.0,0.0,1,2
149,2017-01-04,제주시,도두동,96705,0,0,55.76,0.0,0.0,0.0,1,2
150,2017-01-04,제주시,봉개동,89173,0,0,55.76,0.0,0.0,0.0,1,2
151,2017-01-04,제주시,삼도1동,150579,0,0,55.76,0.0,0.0,0.0,1,2
152,2017-01-04,제주시,삼도2동,113570,0,0,55.76,0.0,0.0,0.0,1,2
153,2017-01-04,제주시,삼양동,100891,0,0,55.76,0.0,0.0,0.0,1,2
154,2017-01-04,제주시,아라동,259406,0,0,55.76,0.0,0.0,0.0,1,2
155,2017-01-04,제주시,애월읍,427010,0,0,55.76,0.0,0.0,0.0,1,2
156,2017-01-04,제주시,연동,477097,0,0,55.76,0.0,0.0,0.0,1,2
157,2017-01-04,제주시,오라동,277232,0,0,55.76,0.0,0.0,0.0,1,2
158,2017-01-04,제주시,외도동,98458,0,0,55.76,0.0,0.0,0.0,1,2
159,2017-01-04,제주시,용담1동,106794,0,0,55.76,0.0,0.0,0.0,1,2
160,2017-01-04,제주시,용담2동,228345,0,0,55.76,0.0,0.0,0.0,1,2
161,2017-01-04,제주시,우도면,29043,0,0,55.76,0.0,0.0,0.0,1,2
162,2017-01-04,제주시,이도1동,179764,0,0,55.76,0.0,0.0,0.0,1,2
163,2017-01-04,제주시,이도2동,578492,0,0,55.76,0.0,0.0,0.0,1,2
164,2017-01-04,제주시,이호동,67411,0,0,55.76,0.0,0.0,0.0,1,2
165,2017-01-04,제주시,일도1동,70040,0,0,55.76,0.0,0.0,0.0,1,2
166,2017-01-04,제주시,일도2동,255883,0,0,55.76,0.0,0.0,0.0,1,2
167,2017-01-04,제주시,조천읍,286139,0,0,55.76,0.0,0.0,0.0,1,2
168,2017-01-04,제주시,추자면,21820,0,0,55.76,0.0,0.0,0.0,1,2
169,2017-01-04,제주시,한경면,70077,0,0,55.76,0.0,0.0,0.0,1,2
170,2017-01-04,제주시,한림읍,190643,0,0,55.76,0.0,0.0,0.0,1,2
171,2017-01-04,제주시,화북동,190434,0,0,55.76,0.0,0.0,0.0,1,2
172,2017-01-05,서귀포시,남원읍,155571,0,0,34.75,0.0,0.0,0.0,1,3
173,2017-01-05,서귀포시,대륜동,153510,0,0,34.75,0.0,0.0,0.0,1,3
174,2017-01-05,서귀포시,대정읍,124498,0,0,34.75,0.0,0.0,0.0,1,3
175,2017-01-05,서귀포시,대천동,130771,0,0,34.75,0.0,0.0,0.0,1,3
176,2017-01-05,서귀포시,동홍동,156977,0,0,34.75,0.0,0.0,0.0,1,3
177,2017-01-05,서귀포시,서홍동,66964,0,0,34.75,0.0,0.0,0.0,1,3
178,2017-01-05,서귀포시,성산읍,210210,0,0,34.75,0.0,0.0,0.0,1,3
179,2017-01-05,서귀포시,송산동,35570,0,0,34.75,0.0,0.0,0.0,1,3
180,2017-01-05,서귀포시,안덕면,206333,0,0,34.75,0.0,0.0,0.0,1,3
181,2017-01-05,서귀포시,영천동,87439,0,0,34.75,0.0,0.0,0.0,1,3
182,2017-01-05,서귀포시,예래동,176331,0,0,34.75,0.0,0.0,0.0,1,3
183,2017-01-05,서귀포시,정방동,97801,0,0,34.75,0.0,0.0,0.0,1,3
184,2017-01-05,서귀포시,중문동,127812,0,0,34.75,0.0,0.0,0.0,1,3
185,2017-01-05,서귀포시,중앙동,110363,0,0,34.75,0.0,0.0,0.0,1,3
186,2017-01-05,서귀포시,천지동,59250,0,0,34.75,0.0,0.0,0.0,1,3
187,2017-01-05,서귀포시,표선면,132240,0,0,34.75,0.0,0.0,0.0,1,3
188,2017-01-05,서귀포시,효돈동,37071,0,0,34.75,0.0,0.0,0.0,1,3
189,2017-01-05,제주시,건입동,154923,0,0,31.61,0.0,0.0,0.0,1,3
190,2017-01-05,제주시,구좌읍,169127,0,0,31.61,0.0,0.0,0.0,1,3
191,2017-01-05,제주시,노형동,482023,0,0,31.61,0.0,0.0,0.0,1,3
192,2017-01-05,제주시,도두동,104770,0,0,31.61,0.0,0.0,0.0,1,3
193,2017-01-05,제주시,봉개동,95638,0,0,31.61,0.0,0.0,0.0,1,3
194,2017-01-05,제주시,삼도1동,146603,0,0,31.61,0.0,0.0,0.0,1,3
195,2017-01-05,제주시,삼도2동,117990,0,0,31.61,0.0,0.0,0.0,1,3
196,2017-01-05,제주시,삼양동,99794,0,0,31.61,0.0,0.0,0.0,1,3
197,2017-01-05,제주시,아라동,262730,0,0,31.61,0.0,0.0,0.0,1,3
198,2017-01-05,제주시,애월읍,442520,0,0,31.61,0.0,0.0,0.0,1,3
199,2017-01-05,제주시,연동,487243,0,0,31.61,0.0,0.0,0.0,1,3
200,2017-01-05,제주시,오라동,296931,0,0,31.61,0.0,0.0,0.0,1,3
201,2017-01-05,제주시,외도동,99111,0,0,31.61,0.0,0.0,0.0,1,3
202,2017-01-05,제주시,용담1동,105343,0,0,31.61,0.0,0.0,0.0,1,3
203,2017-01-05,제주시,용담2동,234598,0,0,31.61,0.0,0.0,0.0,1,3
204,2017-01-05,제주시,우도면,23178,0,0,31.61,0.0,0.0,0.0,1,3
205,2017-01-05,제주시,이도1동,174814,0,0,31.61,0.0,0.0,0.0,1,3
206,2017-01-05,제주시,이도2동,575485,0,0,31.61,0.0,0.0,0.0,1,3
207,2017-01-05,제주시,이호동,66850,0,0,31.61,0.0,0.0,0.0,1,3
208,2017-01-05,제주시,일도1동,70587,0,0,31.61,0.0,0.0,0.0,1,3
209,2017-01-05,제주시,일도2동,251847,0,0,31.61,0.0,0.0,0.0,1,3
210,2017-01-05,제주시,조천읍,274065,0,0,31.61,0.0,0.0,0.0,1,3
211,2017-01-05,제주시,추자면,21283,0,0,31.61,0.0,0.0,0.0,1,3
212,2017-01-05,제주시,한경면,72093,0,0,31.61,0.0,0.0,0.0,1,3
213,2017-01-05,제주시,한림읍,209533,0,0,31.61,0.0,0.0,0.0,1,3
214,2017-01-05,제주시,화북동,188888,0,0,31.61,0.0,0.0,0.0,1,3
215,2017-01-06,서귀포시,남원읍,162686,0,0,39.51,0.0,0.0,0.0,1,4
216,2017-01-06,서귀포시,대륜동,157779,0,0,39.51,0.0,0.0,0.0,1,4
217,2017-01-06,서귀포시,대정읍,129978,0,0,39.51,0.0,0.0,0.0,1,4
218,2017-01-06,서귀포시,대천동,130700,0,0,39.51,0.0,0.0,0.0,1,4
219,2017-01-06,서귀포시,동홍동,162069,0,0,39.51,0.0,0.0,0.0,1,4
220,2017-01-06,서귀포시,서홍동,71450,0,0,39.51,0.0,0.0,0.0,1,4
221,2017-01-06,서귀포시,성산읍,217739,0,0,39.51,0.0,0.0,0.0,1,4
222,2017-01-06,서귀포시,송산동,40327,0,0,39.51,0.0,0.0,0.0,1,4
223,2017-01-06,서귀포시,안덕면,210193,0,0,39.51,0.0,0.0,0.0,1,4
224,2017-01-06,서귀포시,영천동,84334,0,0,39.51,0.0,0.0,0.0,1,4
225,2017-01-06,서귀포시,예래동,181772,0,0,39.51,0.0,0.0,0.0,1,4
226,2017-01-06,서귀포시,정방동,108423,0,0,39.51,0.0,0.0,0.0,1,4
227,2017-01-06,서귀포시,중문동,130059,0,0,39.51,0.0,0.0,0.0,1,4
228,2017-01-06,서귀포시,중앙동,113339,0,0,39.51,0.0,0.0,0.0,1,4
229,2017-01-06,서귀포시,천지동,62872,0,0,39.51,0.0,0.0,0.0,1,4
230,2017-01-06,서귀포시,표선면,138779,0,0,39.51,0.0,0.0,0.0,1,4
231,2017-01-06,서귀포시,효돈동,34921,0,0,39.51,0.0,0.0,0.0,1,4
232,2017-01-06,제주시,건입동,158224,0,0,39.39,0.0,0.0,0.0,1,4
233,2017-01-06,제주시,구좌읍,161272,0,0,39.39,0.0,0.0,0.0,1,4
234,2017-01-06,제주시,노형동,496147,0,0,39.39,0.0,0.0,0.0,1,4
235,2017-01-06,제주시,도두동,109299,0,0,39.39,0.0,0.0,0.0,1,4
236,2017-01-06,제주시,봉개동,99995,0,0,39.39,0.0,0.0,0.0,1,4
237,2017-01-06,제주시,삼도1동,149754,0,0,39.39,0.0,0.0,0.0,1,4
238,2017-01-06,제주시,삼도2동,118699,0,0,39.39,0.0,0.0,0.0,1,4
239,2017-01-06,제주시,삼양동,100872,0,0,39.39,0.0,0.0,0.0,1,4
240,2017-01-06,제주시,아라동,269729,0,0,39.39,0.0,0.0,0.0,1,4
241,2017-01-06,제주시,애월읍,460042,0,0,39.39,0.0,0.0,0.0,1,4
242,2017-01-06,제주시,연동,509153,0,0,39.39,0.0,0.0,0.0,1,4
243,2017-01-06,제주시,오라동,317066,0,0,39.39,0.0,0.0,0.0,1,4
244,2017-01-06,제주시,외도동,98045,0,0,39.39,0.0,0.0,0.0,1,4
245,2017-01-06,제주시,용담1동,106431,0,0,39.39,0.0,0.0,0.0,1,4
246,2017-01-06,제주시,용담2동,238489,0,0,39.39,0.0,0.0,0.0,1,4
247,2017-01-06,제주시,우도면,23864,0,0,39.39,0.0,0.0,0.0,1,4
248,2017-01-06,제주시,이도1동,180325,0,0,39.39,0.0,0.0,0.0,1,4
249,2017-01-06,제주시,이도2동,601762,0,0,39.39,0.0,0.0,0.0,1,4
250,2017-01-06,제주시,이호동,67780,0,0,39.39,0.0,0.0,0.0,1,4
251,2017-01-06,제주시,일도1동,68262,0,0,39.39,0.0,0.0,0.0,1,4
252,2017-01-06,제주시,일도2동,262688,0,0,39.39,0.0,0.0,0.0,1,4
253,2017-01-06,제주시,조천읍,276517,0,0,39.39,0.0,0.0,0.0,1,4
254,2017-01-06,제주시,추자면,20498,0,0,39.39,0.0,0.0,0.0,1,4
255,2017-01-06,제주시,한경면,65987,0,0,39.39,0.0,0.0,0.0,1,4
256,2017-01-06,제주시,한림읍,223528,0,0,39.39,0.0,0.0,0.0,1,4
257,2017-01-06,제주시,화북동,194654,0,0,39.39,0.0,0.0,0.0,1,4
258,2017-01-07,서귀포시,남원읍,173638,0,0,32.88,0.0,0.0,0.0,1,5
259,2017-01-07,서귀포시,대륜동,170478,0,0,32.88,0.0,0.0,0.0,1,5
260,2017-01-07,서귀포시,대정읍,129999,0,0,32.88,0.0,0.0,0.0,1,5
261,2017-01-07,서귀포시,대천동,136514,0,0,32.88,0.0,0.0,0.0,1,5
262,2017-01-07,서귀포시,동홍동,158777,0,0,32.88,0.0,0.0,0.0,1,5
263,2017-01-07,서귀포시,서홍동,69533,0,0,32.88,0.0,0.0,0.0,1,5
264,2017-01-07,서귀포시,성산읍,223606,0,0,32.88,0.0,0.0,0.0,1,5
265,2017-01-07,서귀포시,송산동,37407,0,0,32.88,0.0,0.0,0.0,1,5
266,2017-01-07,서귀포시,안덕면,213937,0,0,32.88,0.0,0.0,0.0,1,5
267,2017-01-07,서귀포시,영천동,84720,0,0,32.88,0.0,0.0,0.0,1,5
268,2017-01-07,서귀포시,예래동,187342,0,0,32.88,0.0,0.0,0.0,1,5
269,2017-01-07,서귀포시,정방동,112617,0,0,32.88,0.0,0.0,0.0,1,5
270,2017-01-07,서귀포시,중문동,149679,0,0,32.88,0.0,0.0,0.0,1,5
271,2017-01-07,서귀포시,중앙동,106448,0,0,32.88,0.0,0.0,0.0,1,5
272,2017-01-07,서귀포시,천지동,66981,0,0,32.88,0.0,0.0,0.0,1,5
273,2017-01-07,서귀포시,표선면,148884,0,0,32.88,0.0,0.0,0.0,1,5
274,2017-01-07,서귀포시,효돈동,39954,0,0,32.88,0.0,0.0,0.0,1,5
275,2017-01-07,제주시,건입동,163018,0,0,37.56,0.0,0.0,0.0,1,5
276,2017-01-07,제주시,구좌읍,165977,0,0,37.56,0.0,0.0,0.0,1,5
277,2017-01-07,제주시,노형동,505725,0,0,37.56,0.0,0.0,0.0,1,5
278,2017-01-07,제주시,도두동,138105,0,0,37.56,0.0,0.0,0.0,1,5
279,2017-01-07,제주시,봉개동,102335,0,0,37.56,0.0,0.0,0.0,1,5
280,2017-01-07,제주시,삼도1동,150140,0,0,37.56,0.0,0.0,0.0,1,5
281,2017-01-07,제주시,삼도2동,133830,0,0,37.56,0.0,0.0,0.0,1,5
282,2017-01-07,제주시,삼양동,107600,0,0,37.56,0.0,0.0,0.0,1,5
283,2017-01-07,제주시,아라동,255428,0,0,37.56,0.0,0.0,0.0,1,5
284,2017-01-07,제주시,애월읍,498335,0,0,37.56,0.0,0.0,0.0,1,5
285,2017-01-07,제주시,연동,532409,0,0,37.56,0.0,0.0,0.0,1,5
286,2017-01-07,제주시,오라동,313538,0,0,37.56,0.0,0.0,0.0,1,5
287,2017-01-07,제주시,외도동,105368,0,0,37.56,0.0,0.0,0.0,1,5
288,2017-01-07,제주시,용담1동,108172,0,0,37.56,0.0,0.0,0.0,1,5
289,2017-01-07,제주시,용담2동,235150,0,0,37.56,0.0,0.0,0.0,1,5
290,2017-01-07,제주시,우도면,23030,0,0,37.56,0.0,0.0,0.0,1,5
291,2017-01-07,제주시,이도1동,188331,0,0,37.56,0.0,0.0,0.0,1,5
292,2017-01-07,제주시,이도2동,617746,0,0,37.56,0.0,0.0,0.0,1,5
293,2017-01-07,제주시,이호동,69942,0,0,37.56,0.0,0.0,0.0,1,5
294,2017-01-07,제주시,일도1동,71141,0,0,37.56,0.0,0.0,0.0,1,5
295,2017-01-07,제주시,일도2동,269438,0,0,37.56,0.0,0.0,0.0,1,5
296,2017-01-07,제주시,조천읍,283860,0,0,37.56,0.0,0.0,0.0,1,5
297,2017-01-07,제주시,추자면,24656,0,0,37.56,0.0,0.0,0.0,1,5
298,2017-01-07,제주시,한경면,65827,0,0,37.56,0.0,0.0,0.0,1,5
299,2017-01-07,제주시,한림읍,224723,0,0,37.56,0.0,0.0,0.0,1,5
300,2017-01-07,제주시,화북동,187887,0,0,37.56,0.0,0.0,0.0,1,5
301,2017-01-08,서귀포시,남원읍,164502,0,0,34.48,0.0,0.0,0.0,1,6
302,2017-01-08,서귀포시,대륜동,165950,0,0,34.48,0.0,0.0,0.0,1,6
303,2017-01-08,서귀포시,대정읍,129070,0,0,34.48,0.0,0.0,0.0,1,6
304,2017-01-08,서귀포시,대천동,134316,0,0,34.48,0.0,0.0,0.0,1,6
305,2017-01-08,서귀포시,동홍동,151933,0,0,34.48,0.0,0.0,0.0,1,6
