,날짜,시군구,읍면동,성별,연령대,거주인구,근무인구,방문자수
0,20190223,제주시,봉개동,여,40대,6189,508,9968
1,20190223,서귀포시,송산동,남,10대,2904,168,1361
2,20190223,서귀포시,송산동,여,70대,2325,0,671
3,20190223,서귀포시,정방동,남,50대,3245,819,8880
4,20190223,서귀포시,중앙동,남,80대이상,589,135,1239
5,20190223,서귀포시,중앙동,여,10대,2567,410,6804
6,20190223,서귀포시,천지동,여,50대,1114,158,4382
7,20190223,서귀포시,표선면,남,60대,16205,1023,7741
8,20190223,서귀포시,효돈동,여,30대,4107,327,2492
9,20190223,서귀포시,동홍동,남,50대,33671,2090,17737
10,20190223,서귀포시,서홍동,남,40대,10380,807,8676
11,20190223,서귀포시,대륜동,남,10대,15209,323,10470
12,20190223,서귀포시,대천동,여,30대,9107,627,12662
13,20190223,서귀포시,중문동,남,60대,9706,506,7761
14,20190223,서귀포시,예래동,여,20대,5647,1605,11798
15,20190223,서귀포시,영천동,여,40대,6522,613,8069
16,20190223,서귀포시,안덕면,여,60대,15859,793,12149
17,20190223,서귀포시,대륜동,여,70대,9994,186,4971
18,20190223,서귀포시,성산읍,남,10세미만,9608,137,10001
19,20190223,서귀포시,성산읍,여,40대,17967,1030,24370
20,20190223,제주시,아라동,남,50대,53164,4145,29252
21,20190223,제주시,오라동,남,70대,8258,454,8226
22,20190223,제주시,연동,남,10세미만,41868,3255,24847
23,20190223,제주시,연동,여,20대,68738,11234,40481
24,20190223,제주시,노형동,여,60대,48741,2448,19205
25,20190223,제주시,외도동,남,10대,19152,463,7734
26,20190223,제주시,아라동,여,10세미만,54261,1097,12155
27,20190223,제주시,이호동,남,10세미만,4435,12,2622
28,20190223,제주시,이호동,여,40대,6329,641,6700
29,20190223,제주시,도두동,여,60대,1683,119,4969
30,20190223,서귀포시,대정읍,남,20대,15104,1616,11212
31,20190223,서귀포시,대정읍,여,80대이상,11728,123,2909
32,20190223,제주시,외도동,여,70대,3138,45,2944
33,20190223,서귀포시,남원읍,남,40대,27539,3336,20973
34,20190224,서귀포시,표선면,남,10대,8387,354,7582
35,20190224,서귀포시,안덕면,여,10대,26447,3003,13856
36,20190224,서귀포시,안덕면,남,80대이상,2793,174,1725
37,20190224,서귀포시,성산읍,남,60대,24903,1671,11397
38,20190224,서귀포시,남원읍,여,50대,26629,1830,15170
39,20190224,제주시,도두동,남,80대이상,293,57,455
40,20190224,제주시,도두동,여,10대,1436,64,4525
41,20190224,제주시,이호동,남,60대,5944,63,4726
42,20190224,제주시,외도동,여,20대,9089,501,6119
43,20190224,서귀포시,표선면,여,70대,5751,245,3225
44,20190224,제주시,노형동,여,10대,91163,4147,27586
45,20190224,서귀포시,대정읍,여,30대,17610,492,12714
46,20190224,서귀포시,송산동,여,20대,1148,21,1907
47,20190224,서귀포시,대륜동,여,20대,11163,1360,15587
48,20190224,서귀포시,중앙동,남,30대,2154,522,4844
49,20190224,서귀포시,천지동,남,70대,496,5,885
50,20190224,서귀포시,효돈동,남,50대,7762,332,3732
51,20190224,서귀포시,영천동,남,60대,5791,875,6671
52,20190224,서귀포시,동홍동,여,60대,20895,1499,9614
53,20190224,서귀포시,서홍동,여,50대,6593,561,6425
54,20190224,서귀포시,대천동,남,50대,12601,1028,11424
55,20190224,서귀포시,대천동,여,10세미만,8838,518,5596
56,20190224,서귀포시,중문동,남,10대,12951,377,5541
57,20190224,서귀포시,중문동,여,70대,6427,0,3655
58,20190224,서귀포시,예래동,남,40대,6146,2098,20150
59,20190224,제주시,노형동,남,80대이상,5309,218,2879
60,20190224,서귀포시,정방동,여,60대,3798,530,3980
61,20190224,제주시,연동,남,40대,86096,7288,47118
62,20190224,제주시,이도1동,남,40대,11830,1546,14821
63,20190224,제주시,오라동,남,20대,12543,1379,18733
64,20190224,제주시,한림읍,남,50대,45172,4192,24039
65,20190224,제주시,한림읍,여,10세미만,15220,265,8097
66,20190224,제주시,애월읍,남,80대이상,8917,359,4095
67,20190224,제주시,애월읍,여,10대,34656,1177,24800
68,20190224,제주시,구좌읍,남,80대이상,4509,138,1286
69,20190224,제주시,구좌읍,여,10대,11081,427,9304
70,20190224,제주시,조천읍,남,50대,42094,3936,34509
71,20190224,제주시,조천읍,여,10세미만,17916,629,11760
72,20190224,제주시,한경면,남,60대,11412,808,5647
73,20190224,제주시,오라동,여,80대이상,7788,430,5577
74,20190224,제주시,추자면,여,10대,600,0,718
75,20190224,제주시,우도면,남,60대,1997,0,2255
76,20190224,제주시,일도1동,남,10대,1150,65,3087
77,20190224,제주시,추자면,남,80대이상,839,87,495
78,20190224,제주시,일도2동,여,30대,38691,1399,14561
79,20190224,제주시,아라동,여,60대,31822,1526,13953
80,20190224,제주시,봉개동,남,60대,5293,486,8055
81,20190224,제주시,일도1동,여,70대,1486,119,2125
82,20190224,제주시,화북동,여,10세미만,40115,833,11857
83,20190224,제주시,화북동,남,50대,50398,2669,19703
84,20190224,제주시,건입동,여,20대,8048,911,10728
85,20190224,제주시,삼양동,여,20대,20823,1029,6683
86,20190224,제주시,용담1동,여,60대,8915,466,5578
87,20190224,제주시,삼도2동,남,40대,10232,838,12683
88,20190224,제주시,삼도1동,여,30대,11464,583,6625
89,20190224,제주시,이도2동,여,60대,51730,2248,20136
90,20190224,제주시,용담2동,여,20대,11868,7495,29755
91,20190225,제주시,추자면,남,30대,911,100,2271
92,20190225,제주시,한림읍,여,60대,30515,1162,8840
93,20190225,제주시,애월읍,남,30대,43740,6811,38886
94,20190225,제주시,애월읍,여,10세미만,40020,1128,20207
95,20190225,제주시,구좌읍,남,30대,15158,3720,12784
96,20190225,제주시,조천읍,여,60대,25134,1441,14156
97,20190225,제주시,한경면,남,10대,5118,117,2745
98,20190225,제주시,한경면,여,70대,5606,74,2058
99,20190225,제주시,우도면,남,10대,504,0,1364
100,20190225,제주시,우도면,여,70대,1515,0,580
101,20190225,서귀포시,대정읍,여,10세미만,14127,598,7383
102,20190225,서귀포시,남원읍,남,70대,12434,240,4340
103,20190225,서귀포시,성산읍,남,10대,11021,285,10842
104,20190225,서귀포시,성산읍,여,70대,9193,208,3803
105,20190225,서귀포시,안덕면,남,30대,19510,5248,17569
106,20190225,서귀포시,안덕면,여,10세미만,31329,3833,11474
107,20190225,서귀포시,표선면,남,10세미만,7100,242,5259
108,20190225,서귀포시,표선면,여,20대,6046,964,6733
109,20190225,서귀포시,송산동,남,40대,2746,365,4086
110,20190225,서귀포시,정방동,남,80대이상,795,33,763
111,20190225,서귀포시,정방동,여,10대,1612,105,4887
112,20190225,서귀포시,대정읍,남,50대,37348,3377,16112
113,20190225,서귀포시,중앙동,남,10세미만,2205,703,4972
114,20190225,서귀포시,천지동,남,20대,279,143,3087
115,20190225,서귀포시,천지동,여,80대이상,265,56,884
116,20190225,서귀포시,효돈동,여,60대,5298,531,1944
117,20190225,서귀포시,영천동,남,10대,3862,462,3035
118,20190225,서귀포시,영천동,여,70대,5324,490,1627
119,20190225,서귀포시,동홍동,남,80대이상,2446,167,1683
120,20190225,서귀포시,동홍동,여,10대,31574,1531,8300
121,20190225,서귀포시,대륜동,남,40대,26398,3911,18405
122,20190225,서귀포시,대천동,여,60대,8013,476,5685
123,20190225,서귀포시,중문동,여,20대,8497,705,7543
124,20190225,서귀포시,예래동,여,50대,5151,1922,10853
125,20190225,서귀포시,중앙동,여,40대,4029,1579,9356
126,20190225,제주시,도두동,남,30대,1588,340,7223
127,20190225,서귀포시,서홍동,남,70대,2592,48,2271
128,20190225,제주시,이호동,남,10대,4674,126,2012
129,20190225,제주시,이호동,여,70대,1619,45,1107
130,20190225,제주시,일도1동,여,20대,1066,405,4406
131,20190225,제주시,일도2동,남,50대,51368,2669,21485
132,20190225,제주시,이도1동,여,50대,14845,4311,16519
133,20190225,제주시,이도2동,남,80대이상,7068,543,4800
134,20190225,제주시,이도2동,여,10대,92941,8785,43708
135,20190225,제주시,삼도1동,남,50대,16796,1864,14380
136,20190225,제주시,삼도1동,여,10세미만,10546,409,5802
137,20190225,제주시,삼도2동,여,50대,8032,3031,11142
138,20190225,제주시,용담1동,남,80대이상,2229,114,1255
139,20190225,제주시,용담1동,여,10대,10196,460,4797
140,20190225,제주시,용담2동,남,40대,17212,5394,30593
141,20190225,제주시,일도2동,여,10세미만,37898,1077,12009
142,20190225,제주시,화북동,여,60대,22775,1317,9592
143,20190225,제주시,건입동,남,40대,9620,2437,15212
144,20190225,제주시,노형동,여,10세미만,66490,4068,22874
145,20190225,제주시,연동,여,50대,90506,13352,40122
146,20190225,제주시,오라동,여,30대,19215,2944,19150
147,20190225,제주시,노형동,남,30대,58669,15291,34229
148,20190225,제주시,아라동,남,80대이상,4703,234,2427
149,20190225,제주시,봉개동,여,70대,2547,0,2332
150,20190225,제주시,봉개동,남,10대,5289,84,2764
151,20190225,제주시,삼양동,남,40대,36603,2366,10980
152,20190225,제주시,아라동,여,10대,58877,2270,30256
153,20190225,제주시,외도동,남,40대,19750,1707,12064
154,20190226,제주시,봉개동,여,20대,4496,368,3222
155,20190226,제주시,아라동,남,30대,52326,10665,23458
156,20190226,제주시,도두동,여,40대,2220,461,7759
157,20190226,제주시,오라동,남,50대,20252,5034,32965
158,20190226,제주시,오라동,여,10세미만,26678,624,12147
159,20190226,제주시,연동,남,70대,19205,1519,10914
160,20190226,제주시,노형동,여,40대,125244,13781,42238
161,20190226,제주시,외도동,여,50대,15685,1210,8707
162,20190226,제주시,이호동,여,20대,3435,573,4341
163,20190226,제주시,도두동,남,10세미만,969,32,4239
164,20190226,서귀포시,안덕면,여,40대,29582,3555,21989
165,20190226,서귀포시,남원읍,남,20대,10281,1580,11435
166,20190226,서귀포시,남원읍,여,80대이상,8922,234,1994
167,20190226,서귀포시,성산읍,여,20대,8981,1124,23182
168,20190226,서귀포시,표선면,남,40대,19028,2982,14958
169,20190226,서귀포시,송산동,여,50대,3976,278,3274
170,20190226,서귀포시,정방동,남,30대,2816,1080,5474
171,20190226,서귀포시,정방동,여,10세미만,1821,92,4085
172,20190226,제주시,삼양동,여,50대,29834,1599,7841
173,20190226,서귀포시,중앙동,남,60대,2879,342,5016
174,20190226,서귀포시,대정읍,여,60대,23329,791,8222
175,20190226,제주시,화북동,여,10대,43381,624,11070
176,20190226,제주시,추자면,남,10세미만,169,0,792
177,20190226,제주시,건입동,여,50대,11885,1414,11320
178,20190226,서귀포시,천지동,여,30대,621,114,2649
179,20190226,제주시,한림읍,남,80대이상,6759,465,2056
180,20190226,제주시,한림읍,여,10대,16960,335,8689
181,20190226,제주시,애월읍,여,40대,64926,6889,37882
182,20190226,제주시,구좌읍,남,10세미만,11621,333,7208
183,20190226,제주시,구좌읍,여,40대,21719,2137,12770
184,20190226,제주시,조천읍,남,80대이상,5944,171,2608
185,20190226,제주시,조천읍,여,10대,19698,921,11622
186,20190226,제주시,한경면,남,10세미만,4453,167,2201
187,20190226,제주시,화북동,남,80대이상,3792,100,1792
188,20190226,제주시,한경면,여,20대,2971,516,3845
189,20190226,제주시,우도면,여,20대,500,127,3618
190,20190226,제주시,일도1동,남,40대,1852,709,5419
191,20190226,제주시,일도2동,여,60대,38918,2201,11875
192,20190226,제주시,이도1동,남,70대,4332,289,5761
193,20190226,제주시,이도2동,남,30대,64349,13083,37290
194,20190226,제주시,삼도1동,여,60대,13220,1322,8723
195,20190226,제주시,삼도2동,남,70대,3470,262,3592
196,20190226,제주시,용담1동,남,30대,6183,699,5422
197,20190226,제주시,용담2동,여,50대,18738,3491,22697
198,20190226,제주시,추자면,여,40대,2019,199,1725
199,20190226,서귀포시,효돈동,남,80대이상,1564,18,522
200,20190226,서귀포시,효돈동,여,10대,2611,110,1802
201,20190226,서귀포시,예래동,남,70대,2837,139,3246
202,20190226,서귀포시,중문동,남,40대,15990,1672,13214
203,20190226,서귀포시,대천동,여,10대,6194,403,5775
204,20190226,서귀포시,대륜동,여,50대,22080,1807,14249
205,20190226,서귀포시,서홍동,여,80대이상,1929,203,1817
206,20190226,서귀포시,대천동,남,80대이상,1185,131,1058
207,20190226,서귀포시,동홍동,여,10세미만,22610,1379,7901
208,20190226,서귀포시,동홍동,남,30대,16761,2297,11369
209,20190226,서귀포시,영천동,여,20대,2727,298,3980
210,20190226,서귀포시,영천동,남,10세미만,2266,456,2731
211,20190226,서귀포시,서홍동,남,20대,4485,295,5987
212,20190227,서귀포시,성산읍,남,40대,23607,3785,18617
213,20190227,서귀포시,송산동,남,70대,2578,42,1029
214,20190227,서귀포시,표선면,여,50대,21834,2235,9988
215,20190227,서귀포시,안덕면,남,60대,18982,1727,12110
216,20190227,서귀포시,대정읍,여,10대,18455,445,8846
217,20190227,제주시,노형동,남,60대,41567,3885,26015
218,20190227,제주시,도두동,남,60대,2572,293,5987
219,20190227,제주시,이호동,여,80대이상,1227,50,1164
220,20190227,제주시,이호동,남,40대,5433,1145,7052
221,20190227,제주시,외도동,남,70대,3316,202,2058
222,20190227,서귀포시,정방동,여,40대,2851,746,7654
223,20190227,서귀포시,대정읍,남,80대이상,7742,131,1175
224,20190227,서귀포시,중앙동,남,10대,3060,976,5724
225,20190227,서귀포시,영천동,남,40대,7049,2196,9618
226,20190227,서귀포시,천지동,남,50대,1691,183,4248
227,20190227,서귀포시,천지동,여,10세미만,455,62,1800
228,20190227,서귀포시,효돈동,남,30대,3780,545,1907
229,20190227,서귀포시,효돈동,여,10세미만,2780,99,1617
230,20190227,제주시,연동,여,80대이상,15214,877,8882
231,20190227,서귀포시,동홍동,여,40대,38312,3425,14331
232,20190227,서귀포시,서홍동,여,30대,6687,730,5478
233,20190227,서귀포시,대륜동,남,70대,8085,366,3745
234,20190227,서귀포시,대천동,남,30대,7658,1164,11772
235,20190227,서귀포시,중문동,여,50대,13760,1086,9489
236,20190227,서귀포시,예래동,남,20대,5044,1710,10328
237,20190227,서귀포시,예래동,여,80대이상,2556,83,2350
238,20190227,서귀포시,중앙동,여,70대,1918,243,5000
239,20190227,제주시,연동,남,20대,60522,9279,41759
240,20190227,서귀포시,남원읍,여,30대,11805,1646,9584
241,20190227,제주시,아라동,여,40대,72896,9567,27224
242,20190227,제주시,오라동,여,60대,16208,1292,13891
243,20190227,제주시,한림읍,남,30대,25109,4062,16207
244,20190227,제주시,애월읍,남,60대,39270,4705,27185
245,20190227,제주시,구좌읍,남,60대,19459,1090,7905
246,20190227,제주시,조천읍,남,30대,20787,5152,18253
247,20190227,제주시,한경면,남,40대,13772,2081,8793
248,20190227,제주시,추자면,남,60대,2251,94,2236
249,20190227,제주시,우도면,남,40대,2545,323,2936
250,20190227,제주시,일도2동,남,80대이상,6296,293,2276
251,20190227,제주시,일도2동,여,10대,48088,1445,12538
252,20190227,제주시,이도1동,남,20대,7878,2048,12092
253,20190227,제주시,이도1동,여,80대이상,4992,974,4968
254,20190227,제주시,이도2동,남,10세미만,72320,7925,38614
255,20190227,제주시,일도1동,여,50대,3746,966,6049
256,20190227,제주시,삼도1동,남,80대이상,3524,269,1885
257,20190227,제주시,아라동,남,10세미만,56538,1202,18774
258,20190227,제주시,이도2동,여,40대,104011,17799,46851
259,20190227,제주시,봉개동,남,40대,6439,1664,10783
260,20190227,제주시,삼양동,남,70대,8111,308,2286
261,20190227,제주시,화북동,남,30대,24851,4038,14337
262,20190227,제주시,용담2동,남,70대,8090,865,4646
263,20190227,제주시,건입동,남,70대,5199,329,3915
264,20190227,제주시,용담1동,남,10세미만,6812,247,4572
265,20190227,제주시,삼도2동,여,80대이상,2788,396,3116
266,20190227,제주시,삼도2동,남,20대,5037,1024,9280
267,20190227,제주시,삼도1동,여,10대,14223,314,7132
268,20190227,제주시,용담1동,여,40대,11115,1114,7311
269,20190228,제주시,용담1동,남,60대,8177,391,6478
270,20190228,제주시,건입동,남,20대,6790,1914,10873
271,20190228,제주시,삼도2동,여,30대,4647,1025,8083
272,20190228,제주시,용담2동,남,20대,11020,6131,23810
273,20190228,제주시,용담2동,여,80대이상,5420,276,4031
274,20190228,제주시,건입동,여,80대이상,4429,160,2077
275,20190228,제주시,봉개동,여,50대,5687,1462,7932
276,20190228,제주시,화북동,여,40대,51182,4632,16717
277,20190228,제주시,삼양동,남,20대,17337,861,7426
278,20190228,제주시,삼양동,여,80대이상,5334,445,1892
279,20190228,제주시,아라동,남,60대,30253,3061,17623
280,20190228,제주시,삼도1동,남,30대,9381,1295,8027
281,20190228,제주시,화북동,남,10세미만,37609,2509,13912
282,20190228,제주시,이도2동,남,60대,51555,4685,28792
283,20190228,제주시,한림읍,여,40대,34071,3016,14966
284,20190228,제주시,일도2동,남,30대,30138,2512,15801
285,20190228,제주시,일도1동,남,70대,1341,186,2014
286,20190228,제주시,우도면,여,50대,2511,206,1738
287,20190228,제주시,추자면,여,70대,2115,0,910
288,20190228,제주시,추자면,남,10대,265,0,968
289,20190228,제주시,한경면,여,50대,10452,822,5031
290,20190228,제주시,조천읍,여,40대,33877,4472,25377
291,20190228,제주시,조천읍,남,10세미만,20661,573,8128
292,20190228,제주시,구좌읍,여,70대,8767,837,2717
293,20190228,제주시,구좌읍,남,10대,12522,321,6252
294,20190228,제주시,애월읍,여,70대,20729,1645,9634
295,20190228,제주시,애월읍,남,10대,39632,1084,24499
296,20190228,제주시,한림읍,남,10세미만,19905,515,6767
297,20190228,제주시,오라동,여,10대,16167,661,11590
298,20190228,제주시,이도1동,여,30대,6653,3273,10760
299,20190228,제주시,연동,여,30대,62477,11868,35556
300,20190228,제주시,노형동,남,10대,102620,5329,35902
301,20190228,서귀포시,중문동,남,70대,4204,207,2438
302,20190228,서귀포시,대천동,여,40대,9821,1449,11686
303,20190228,서귀포시,대천동,남,10세미만,10380,167,4859
304,20190228,서귀포시,대륜동,여,80대이상,5702,171,2952
305,20190228,서귀포시,대륜동,남,20대,9169,2071,14929
306,20190228,서귀포시,서홍동,남,50대,6967,675,9234
307,20190228,서귀포시,동홍동,남,60대,17781,2085,10054
308,20190228,서귀포시,영천동,여,50대,6666,1895,8471
309,20190228,서귀포시,효돈동,여,40대,4576,229,3172
310,20190228,서귀포시,천지동,여,60대,1187,131,2441
311,20190228,서귀포시,중앙동,여,20대,1789,978,5411
312,20190228,서귀포시,정방동,남,60대,3664,508,4983
313,20190228,서귀포시,송산동,여,80대이상,1494,0,784
314,20190228,서귀포시,예래동,여,30대,3716,1444,25619
315,20190228,서귀포시,표선면,남,70대,7178,164,3191
316,20190228,서귀포시,송산동,남,20대,1056,437,2697
317,20190228,제주시,노형동,여,70대,26398,859,8863
318,20190228,제주시,외도동,남,20대,9843,990,6213
319,20190228,제주시,외도동,여,80대이상,2389,66,1650
320,20190228,제주시,도두동,남,10대,1177,47,4814
321,20190228,제주시,이호동,여,50대,6423,806,6034
322,20190228,서귀포시,대정읍,남,30대,16762,1931,11167
323,20190228,서귀포시,남원읍,남,50대,32874,3673,20551
324,20190228,서귀포시,성산읍,여,50대,26824,1861,15723
325,20190228,서귀포시,안덕면,남,10대,22250,3242,9345
326,20190228,서귀포시,안덕면,여,70대,10192,536,5757
327,20190228,제주시,도두동,여,70대,602,51,1402
328,20190301,서귀포시,안덕면,남,40대,30351,5568,29679
329,20190301,서귀포시,표선면,여,30대,10649,773,13581
330,20190301,서귀포시,표선면,남,80대이상,2926,101,811
331,20190301,서귀포시,안덕면,여,80대이상,8396,391,3555
332,20190301,서귀포시,성산읍,여,60대,19161,824,9828
333,20190301,제주시,이호동,여,60대,4468,272,3677
334,20190301,서귀포시,남원읍,남,60대,22207,1946,12197
335,20190301,서귀포시,대정읍,남,40대,36465,3271,18037
336,20190301,제주시,도두동,여,80대이상,590,44,963
337,20190301,제주시,도두동,남,20대,1392,315,5679
338,20190301,서귀포시,송산동,남,30대,1565,337,3153
339,20190301,서귀포시,남원읍,여,10대,11999,293,7104
340,20190301,서귀포시,정방동,남,70대,2008,106,1797
341,20190301,서귀포시,동홍동,남,70대,9712,472,3928
342,20190301,서귀포시,천지동,남,10대,871,204,1843
343,20190301,서귀포시,천지동,여,70대,432,132,1137
344,20190301,서귀포시,효돈동,여,50대,8174,317,3401
345,20190301,서귀포시,영천동,여,60대,5499,525,4206
346,20190301,서귀포시,서홍동,남,60대,5132,371,5715
347,20190301,서귀포시,대륜동,남,30대,24973,2429,15236
348,20190301,서귀포시,대천동,여,50대,9830,644,9042
349,20190301,서귀포시,중문동,남,80대이상,1907,219,865
350,20190301,서귀포시,중문동,여,10대,10798,573,4919
351,20190301,서귀포시,예래동,남,10세미만,3153,152,5187
352,20190301,서귀포시,예래동,여,40대,4115,1507,20530
353,20190301,제주시,외도동,남,30대,14295,940,8748
354,20190301,서귀포시,중앙동,여,30대,2482,583,5619
355,20190301,제주시,노형동,여,80대이상,16612,537,6207
356,20190301,제주시,화북동,여,50대,50243,2903,13472
357,20190301,제주시,연동,여,60대,53874,5252,20938
358,20190301,제주시,한림읍,여,50대,34303,2277,16401
359,20190301,제주시,애월읍,남,20대,31831,4586,33633
360,20190301,제주시,애월읍,여,80대이상,21113,920,6786
361,20190301,제주시,구좌읍,남,20대,11595,1375,11394
362,20190301,제주시,구좌읍,여,80대이상,10643,147,2654
363,20190301,제주시,노형동,남,20대,64329,8936,29571
364,20190301,제주시,한경면,여,60대,11873,666,3762
365,20190301,제주시,추자면,남,20대,789,256,2162
366,20190301,제주시,추자면,여,80대이상,2441,0,622
367,20190301,제주시,우도면,여,60대,1480,50,1313
368,20190301,제주시,일도1동,남,80대이상,599,139,504
369,20190301,제주시,일도1동,여,10대,1620,257,4243
370,20190301,제주시,일도2동,남,40대,48621,2841,20037
371,20190301,제주시,조천읍,여,50대,33614,4459,28699
372,20190301,제주시,이도2동,남,70대,23437,1457,9137
373,20190301,제주시,이도1동,여,60대,10963,2495,10297
374,20190301,제주시,오라동,여,20대,13819,1424,14345
375,20190301,제주시,아라동,남,70대,12098,270,5186
376,20190301,제주시,삼양동,남,30대,33207,1263,7189
377,20190301,제주시,건입동,여,10세미만,8685,342,6342
378,20190301,제주시,봉개동,여,60대,4164,625,4707
379,20190301,제주시,용담2동,남,30대,11971,4620,22245
380,20190301,제주시,용담1동,남,70대,6739,366,3164
381,20190301,제주시,삼도2동,여,40대,8265,1979,12003
382,20190301,제주시,삼도1동,남,40대,17660,1315,10815
383,20190301,제주시,건입동,남,30대,8543,1216,11835
384,20190302,제주시,이도2동,남,20대,68012,10104,45509
385,20190302,제주시,우도면,여,10대,429,0,1106
386,20190302,제주시,이도1동,남,60대,8564,1181,9500
387,20190302,제주시,일도2동,여,50대,61633,3154,18012
388,20190302,제주시,일도1동,여,10세미만,899,181,3569
389,20190302,제주시,일도1동,남,30대,1714,439,4180
390,20190302,제주시,우도면,남,80대이상,1107,0,169
391,20190302,제주시,애월읍,여,30대,49260,3268,39082
392,20190302,제주시,한경면,여,10대,4139,0,1842
393,20190302,제주시,한경면,남,80대이상,3314,48,579
394,20190302,제주시,조천읍,남,70대,15167,286,7234
395,20190302,제주시,구좌읍,여,30대,16297,1257,17300
396,20190302,제주시,한림읍,남,70대,17251,435,4121
397,20190302,제주시,이도2동,여,80대이상,18842,275,7157
398,20190302,제주시,추자면,여,30대,966,0,960
399,20190302,제주시,삼도1동,여,50대,16469,1338,10553
400,20190302,제주시,삼도2동,남,60대,6943,706,8126
401,20190302,서귀포시,안덕면,여,30대,21545,2779,25287
402,20190302,서귀포시,표선면,남,50대,22803,2342,19886
403,20190302,서귀포시,표선면,여,10세미만,4626,388,4657
404,20190302,서귀포시,송산동,남,10세미만,2267,44,928
405,20190302,서귀포시,송산동,여,40대,3348,174,3118
406,20190302,서귀포시,정방동,남,20대,1834,377,7045
407,20190302,서귀포시,정방동,여,80대이상,1975,281,1122
408,20190302,서귀포시,중앙동,남,50대,4829,945,8596
409,20190302,서귀포시,중앙동,여,10세미만,1892,490,5578
410,20190302,서귀포시,천지동,여,20대,254,174,3285
411,20190302,서귀포시,영천동,남,80대이상,1426,55,905
412,20190302,서귀포시,영천동,여,10대,3756,108,2925
413,20190302,서귀포시,동홍동,남,20대,12216,1451,7825
414,20190302,서귀포시,동홍동,여,80대이상,7569,127,2933
415,20190302,서귀포시,서홍동,남,10대,9854,130,3354
416,20190302,서귀포시,서홍동,여,70대,3089,286,2121
417,20190302,서귀포시,대륜동,남,10세미만,19607,368,8030
418,20190302,서귀포시,대륜동,여,40대,29022,1784,17723
419,20190302,서귀포시,대천동,남,70대,3671,196,2625
420,20190302,서귀포시,중문동,남,30대,11432,1413,13540
421,20190302,서귀포시,예래동,남,60대,5082,738,10876
422,20190302,서귀포시,성산읍,여,10대,11921,510,5976
423,20190302,서귀포시,성산읍,남,80대이상,3973,231,1046
424,20190302,서귀포시,효돈동,남,70대,3687,191,1119
425,20190302,서귀포시,남원읍,남,10대,17002,495,5288
426,20190302,서귀포시,남원읍,여,70대,11805,396,3287
427,20190302,제주시,용담1동,남,20대,6489,374,6187
428,20190302,제주시,용담1동,여,80대이상,4632,154,2168
429,20190302,제주시,용담2동,남,10세미만,10926,495,10294
430,20190302,제주시,용담2동,여,40대,20324,3547,24460
431,20190302,제주시,건입동,여,40대,12868,753,11153
432,20190302,제주시,화북동,남,70대,9942,318,3649
433,20190302,제주시,삼양동,여,40대,45078,1387,8338
434,20190302,제주시,봉개동,남,80대이상,1009,55,716
435,20190302,제주시,봉개동,여,10대,3859,257,2343
436,20190302,제주시,아라동,남,20대,50442,6998,23592
437,20190302,제주시,삼양동,남,10세미만,47217,371,5216
438,20190302,제주시,아라동,여,80대이상,11731,945,3250
439,20190302,제주시,도두동,여,30대,1575,227,6221
440,20190302,제주시,이호동,여,10대,2437,77,2117
441,20190302,제주시,이호동,남,80대이상,650,4,674
442,20190302,제주시,외도동,여,40대,23938,1481,9941
443,20190302,서귀포시,대정읍,여,50대,32104,1050,11291
444,20190302,제주시,노형동,여,30대,73653,5840,34072
445,20190302,제주시,연동,여,10대,56333,2975,19617
446,20190302,제주시,오라동,남,40대,24044,2887,28632
447,20190302,제주시,외도동,남,10세미만,19109,588,5036
448,20190303,서귀포시,대정읍,남,70대,18403,69,2245
449,20190303,제주시,봉개동,남,30대,6347,583,5516
450,20190303,제주시,아라동,여,30대,65481,2678,16004
451,20190303,제주시,오라동,여,50대,25268,2647,20866
452,20190303,제주시,연동,남,30대,70701,7618,36131
453,20190303,제주시,노형동,남,50대,111423,6616,41912
454,20190303,제주시,외도동,남,60대,7130,499,5018
455,20190303,제주시,이호동,남,30대,5416,595,5523
456,20190303,제주시,도두동,남,50대,3592,679,10144
457,20190303,제주시,도두동,여,10세미만,864,43,1870
458,20190303,서귀포시,남원읍,남,10세미만,12247,247,3016
459,20190303,서귀포시,영천동,여,10세미만,2843,127,2062
460,20190303,서귀포시,성산읍,남,30대,18627,1674,20982
461,20190303,서귀포시,안덕면,남,50대,29576,3540,19745
462,20190303,서귀포시,표선면,여,40대,15033,1752,10505
463,20190303,서귀포시,송산동,남,60대,3734,67,3246
464,20190303,서귀포시,정방동,여,30대,2460,709,5918
465,20190303,서귀포시,중앙동,여,60대,4849,916,5332
466,20190303,서귀포시,천지동,남,40대,1528,207,4223
467,20190303,서귀포시,효돈동,남,20대,2614,370,1481
468,20190303,서귀포시,효돈동,여,80대이상,2336,210,549
469,20190303,서귀포시,영천동,남,30대,4010,1075,5021
470,20190303,제주시,삼양동,남,60대,20958,1168,5799
471,20190303,서귀포시,남원읍,여,20대,8101,606,8118
472,20190303,제주시,화북동,여,80대이상,10023,110,1752
473,20190303,제주시,한림읍,여,80대이상,12603,423,2322
474,20190303,제주시,건입동,남,60대,9567,763,11735
475,20190303,제주시,한림읍,남,20대,18559,2352,13457
476,20190303,서귀포시,동홍동,여,30대,24682,1461,9778
477,20190303,제주시,애월읍,남,50대,76744,8664,60484
478,20190303,제주시,구좌읍,남,50대,32822,2377,16371
