,날짜,국가,시군구,읍면동,방문자수
1983,20190824,홍콩,제주시,아라동,23
1984,20190824,기타,제주시,아라동,318
1985,20190824,중국,제주시,아라동,1593
1986,20190824,인도네시아,서귀포시,대정읍,20
1987,20190824,베트남,제주시,봉개동,8
1988,20190824,태국,제주시,봉개동,30
1989,20190824,말레이시아,제주시,봉개동,34
1990,20190824,일본,제주시,봉개동,177
1991,20190824,인도네시아,제주시,봉개동,22
1992,20190824,홍콩,제주시,봉개동,6
1993,20190824,기타,제주시,봉개동,424
1994,20190824,중국,제주시,봉개동,2921
1995,20190824,일본,제주시,삼양동,306
1996,20190824,기타,제주시,삼양동,124
1997,20190824,중국,제주시,삼양동,842
1998,20190824,미국,제주시,봉개동,59
1999,20190824,일본,서귀포시,대정읍,253
2000,20190824,말레이시아,서귀포시,대정읍,21
2001,20190824,말레이시아,서귀포시,효돈동,51
2002,20190824,홍콩,서귀포시,효돈동,1
2003,20190824,기타,서귀포시,효돈동,7
2004,20190824,중국,서귀포시,효돈동,160
2005,20190824,미국,서귀포시,천지동,7
2006,20190824,태국,서귀포시,천지동,3
2007,20190824,말레이시아,서귀포시,천지동,86
2008,20190824,일본,서귀포시,천지동,564
2009,20190824,홍콩,서귀포시,천지동,31
2010,20190824,기타,서귀포시,천지동,304
2011,20190824,중국,서귀포시,천지동,538
2012,20190824,미국,서귀포시,중앙동,12
2013,20190824,말레이시아,서귀포시,중앙동,14
2014,20190824,일본,서귀포시,중앙동,16
2015,20190824,홍콩,서귀포시,중앙동,10
2016,20190824,기타,서귀포시,중앙동,120
2017,20190824,중국,서귀포시,중앙동,484
2018,20190824,미국,서귀포시,정방동,47
2019,20190824,태국,서귀포시,정방동,16
2020,20190824,싱가포르,서귀포시,정방동,3
2021,20190824,말레이시아,서귀포시,정방동,75
2022,20190824,중국,서귀포시,영천동,2232
2023,20190824,일본,서귀포시,정방동,580
2024,20190824,기타,서귀포시,영천동,431
2025,20190824,인도네시아,서귀포시,영천동,2
2026,20190824,미국,서귀포시,서홍동,45
2027,20190824,태국,서귀포시,서홍동,230
2028,20190824,싱가포르,서귀포시,서홍동,196
2029,20190824,말레이시아,서귀포시,서홍동,75
2030,20190824,일본,서귀포시,서홍동,167
2031,20190824,인도네시아,서귀포시,서홍동,74
2032,20190824,홍콩,서귀포시,서홍동,24
2033,20190824,기타,서귀포시,서홍동,3470
2034,20190824,중국,서귀포시,서홍동,14944
2035,20190824,미국,서귀포시,동홍동,14
2036,20190824,태국,서귀포시,동홍동,1
2037,20190824,싱가포르,서귀포시,동홍동,5
2038,20190824,말레이시아,서귀포시,동홍동,14
2039,20190824,일본,서귀포시,동홍동,134
2040,20190824,홍콩,서귀포시,동홍동,12
2041,20190824,기타,서귀포시,동홍동,352
2042,20190824,중국,서귀포시,동홍동,2100
2043,20190824,베트남,서귀포시,영천동,83
2044,20190824,미국,서귀포시,영천동,7
2045,20190824,태국,서귀포시,영천동,54
2046,20190824,싱가포르,서귀포시,영천동,13
2047,20190824,홍콩,서귀포시,영천동,9
2048,20190824,홍콩,서귀포시,정방동,81
2049,20190824,기타,서귀포시,정방동,467
2050,20190824,중국,서귀포시,정방동,1783
2051,20190824,태국,서귀포시,성산읍,132
2052,20190824,싱가포르,서귀포시,성산읍,28
2053,20190824,말레이시아,서귀포시,성산읍,267
2054,20190824,일본,서귀포시,성산읍,865
2055,20190824,인도네시아,서귀포시,성산읍,104
2056,20190824,홍콩,서귀포시,성산읍,96
2057,20190824,기타,서귀포시,성산읍,1032
2058,20190824,중국,서귀포시,성산읍,8711
2059,20190824,베트남,서귀포시,남원읍,269
2060,20190824,미국,서귀포시,남원읍,78
2061,20190824,태국,서귀포시,남원읍,508
2062,20190824,싱가포르,서귀포시,남원읍,38
2063,20190824,말레이시아,서귀포시,남원읍,99
2064,20190824,일본,서귀포시,남원읍,134
2065,20190824,인도네시아,서귀포시,남원읍,366
2066,20190824,홍콩,서귀포시,남원읍,25
2067,20190824,기타,서귀포시,남원읍,1908
2068,20190824,중국,서귀포시,남원읍,6340
2069,20190824,베트남,서귀포시,대정읍,40
2070,20190824,미국,서귀포시,대정읍,45
2071,20190824,태국,서귀포시,대정읍,27
2072,20190824,미국,서귀포시,성산읍,156
2073,20190824,중국,서귀포시,안덕면,14995
2074,20190824,기타,서귀포시,안덕면,1465
2075,20190824,홍콩,서귀포시,안덕면,171
2076,20190824,미국,서귀포시,송산동,50
2077,20190824,싱가포르,서귀포시,송산동,15
2078,20190824,말레이시아,서귀포시,송산동,110
2079,20190824,일본,서귀포시,송산동,21
2080,20190824,홍콩,서귀포시,송산동,4
2081,20190824,기타,서귀포시,송산동,206
2082,20190824,중국,서귀포시,송산동,735
2083,20190824,베트남,서귀포시,표선면,103
2084,20190824,미국,서귀포시,표선면,26
2085,20190824,태국,서귀포시,표선면,159
2086,20190824,중국,서귀포시,대륜동,2508
2087,20190824,말레이시아,서귀포시,표선면,130
2088,20190824,인도네시아,서귀포시,표선면,104
2089,20190824,홍콩,서귀포시,표선면,16
2090,20190824,기타,서귀포시,표선면,488
2091,20190824,중국,서귀포시,표선면,3634
2092,20190824,베트남,서귀포시,안덕면,4
2093,20190824,미국,서귀포시,안덕면,469
2094,20190824,태국,서귀포시,안덕면,257
2095,20190824,말레이시아,서귀포시,안덕면,120
2096,20190824,일본,서귀포시,안덕면,2053
2097,20190824,인도네시아,서귀포시,안덕면,15
2098,20190824,일본,서귀포시,표선면,758
2099,20190824,기타,서귀포시,대륜동,625
2100,20190824,홍콩,서귀포시,대륜동,48
2101,20190824,미국,서귀포시,예래동,448
2102,20190824,태국,서귀포시,예래동,1
2103,20190824,싱가포르,서귀포시,예래동,84
2104,20190824,말레이시아,서귀포시,예래동,168
2105,20190824,일본,서귀포시,예래동,1741
2106,20190824,홍콩,서귀포시,예래동,48
2107,20190824,중국,서귀포시,예래동,9852
2108,20190824,미국,서귀포시,중문동,36
2109,20190824,태국,서귀포시,중문동,66
2110,20190824,말레이시아,서귀포시,중문동,82
2111,20190824,일본,서귀포시,중문동,183
2112,20190824,인도네시아,서귀포시,중문동,42
2113,20190824,홍콩,서귀포시,중문동,18
2114,20190824,기타,서귀포시,예래동,2132
2115,20190824,중국,서귀포시,중문동,3898
2116,20190824,기타,서귀포시,중문동,575
2117,20190824,일본,서귀포시,대륜동,102
2118,20190824,말레이시아,서귀포시,대륜동,51
2119,20190824,싱가포르,서귀포시,대륜동,28
2120,20190824,미국,서귀포시,대륜동,118
2121,20190824,중국,서귀포시,대천동,287
2122,20190824,태국,서귀포시,대륜동,8
2123,20190824,기타,서귀포시,대천동,151
2124,20190824,홍콩,서귀포시,대천동,1
2125,20190824,일본,서귀포시,대천동,54
2126,20190824,말레이시아,서귀포시,대천동,3
2127,20190824,태국,서귀포시,대천동,4
2128,20190824,미국,서귀포시,대천동,26
2129,20190825,기타,제주시,추자면,335
2130,20190825,중국,제주시,우도면,3106
2131,20190825,태국,제주시,추자면,108
2132,20190825,인도네시아,제주시,추자면,35
2133,20190825,홍콩,제주시,추자면,8
2134,20190825,기타,제주시,우도면,180
2135,20190825,중국,제주시,추자면,1478
2136,20190825,중국,제주시,한경면,789
2137,20190825,말레이시아,제주시,한경면,21
2138,20190825,일본,제주시,한경면,328
2139,20190825,인도네시아,제주시,한경면,25
2140,20190825,홍콩,제주시,한경면,6
2141,20190825,기타,제주시,한경면,191
2142,20190825,홍콩,제주시,우도면,25
2143,20190825,미국,제주시,한경면,9
2144,20190825,인도네시아,제주시,우도면,10
2145,20190825,베트남,제주시,일도1동,67
2146,20190825,말레이시아,제주시,우도면,69
2147,20190825,기타,제주시,일도2동,5
2148,20190825,중국,제주시,일도2동,1755
2149,20190825,미국,제주시,조천읍,92
2150,20190825,미국,제주시,일도1동,50
2151,20190825,태국,제주시,일도1동,8
2152,20190825,싱가포르,제주시,일도1동,20
2153,20190825,일본,제주시,우도면,38
2154,20190825,말레이시아,제주시,일도1동,82
2155,20190825,홍콩,제주시,일도1동,21
2156,20190825,기타,제주시,일도1동,139
2157,20190825,중국,제주시,일도1동,586
2158,20190825,미국,제주시,우도면,9
2159,20190825,태국,제주시,우도면,54
2160,20190825,싱가포르,제주시,우도면,23
2161,20190825,인도네시아,제주시,일도1동,2
2162,20190825,태국,제주시,조천읍,105
2163,20190825,기타,제주시,구좌읍,306
2164,20190825,말레이시아,제주시,조천읍,72
2165,20190825,일본,제주시,애월읍,940
2166,20190825,인도네시아,제주시,애월읍,384
2167,20190825,홍콩,제주시,애월읍,135
2168,20190825,기타,제주시,애월읍,2552
2169,20190825,중국,제주시,애월읍,13572
2170,20190825,베트남,제주시,한림읍,32
2171,20190825,말레이시아,제주시,애월읍,284
2172,20190825,미국,제주시,한림읍,28
2173,20190825,말레이시아,제주시,한림읍,21
2174,20190825,일본,제주시,한림읍,210
2175,20190825,인도네시아,제주시,한림읍,114
2176,20190825,홍콩,제주시,한림읍,37
2177,20190825,기타,제주시,한림읍,708
2178,20190825,중국,제주시,한림읍,4166
2179,20190825,태국,제주시,한림읍,79
2180,20190825,싱가포르,제주시,애월읍,186
2181,20190825,태국,제주시,애월읍,426
2182,20190825,미국,제주시,애월읍,102
2183,20190825,일본,제주시,조천읍,618
2184,20190825,인도네시아,제주시,조천읍,22
2185,20190825,홍콩,제주시,조천읍,54
2186,20190825,기타,제주시,조천읍,1271
2187,20190825,중국,제주시,조천읍,6563
2188,20190825,베트남,제주시,구좌읍,44
2189,20190825,미국,제주시,구좌읍,118
2190,20190825,태국,제주시,구좌읍,59
2191,20190825,싱가포르,제주시,구좌읍,13
2192,20190825,말레이시아,제주시,구좌읍,322
2193,20190825,일본,제주시,구좌읍,457
2194,20190825,홍콩,제주시,구좌읍,73
2195,20190825,홍콩,제주시,일도2동,1
2196,20190825,중국,제주시,구좌읍,2827
2197,20190825,베트남,제주시,애월읍,206
2198,20190825,싱가포르,제주시,조천읍,15
2199,20190825,일본,제주시,일도2동,167
2200,20190825,말레이시아,제주시,일도2동,10
2201,20190825,싱가포르,제주시,봉개동,8
2202,20190825,말레이시아,제주시,봉개동,72
2203,20190825,일본,제주시,봉개동,124
2204,20190825,인도네시아,제주시,봉개동,35
2205,20190825,홍콩,제주시,봉개동,12
2206,20190825,기타,제주시,봉개동,328
2207,20190825,중국,제주시,봉개동,2741
2208,20190825,싱가포르,제주시,삼양동,5
2209,20190825,일본,제주시,삼양동,204
2210,20190825,기타,제주시,삼양동,105
2211,20190825,중국,제주시,삼양동,593
2212,20190825,일본,제주시,화북동,27
2213,20190825,기타,제주시,화북동,134
2214,20190825,중국,제주시,화북동,233
2215,20190825,미국,제주시,건입동,166
2216,20190825,태국,제주시,건입동,39
2217,20190825,싱가포르,제주시,건입동,117
2218,20190825,말레이시아,제주시,건입동,188
2219,20190825,일본,제주시,건입동,613
2220,20190825,인도네시아,제주시,건입동,32
2221,20190825,홍콩,제주시,건입동,187
2222,20190825,태국,제주시,봉개동,162
2223,20190825,기타,제주시,건입동,788
2224,20190825,미국,제주시,봉개동,2
2225,20190825,중국,제주시,아라동,1691
2226,20190825,홍콩,제주시,연동,489
2227,20190825,기타,제주시,연동,4646
2228,20190825,중국,제주시,연동,59311
2229,20190825,베트남,제주시,오라동,47
2230,20190825,미국,제주시,오라동,78
2231,20190825,태국,제주시,오라동,197
2232,20190825,싱가포르,제주시,오라동,13
2233,20190825,말레이시아,제주시,오라동,175
2234,20190825,일본,제주시,오라동,392
2235,20190825,홍콩,제주시,오라동,27
2236,20190825,기타,제주시,오라동,318
2237,20190825,중국,제주시,오라동,2937
2238,20190825,베트남,제주시,아라동,95
2239,20190825,미국,제주시,아라동,76
2240,20190825,태국,제주시,아라동,19
2241,20190825,싱가포르,제주시,아라동,64
2242,20190825,말레이시아,제주시,아라동,158
2243,20190825,일본,제주시,아라동,81
2244,20190825,인도네시아,제주시,아라동,50
2245,20190825,홍콩,제주시,아라동,7
2246,20190825,기타,제주시,아라동,180
2247,20190825,베트남,제주시,봉개동,44
2248,20190825,중국,제주시,건입동,6753
2249,20190825,베트남,제주시,용담2동,91
2250,20190825,미국,제주시,용담2동,358
2251,20190825,홍콩,제주시,삼도1동,7
2252,20190825,기타,제주시,삼도1동,350
2253,20190825,중국,제주시,삼도1동,1478
2254,20190825,미국,제주시,이도2동,24
2255,20190825,태국,제주시,이도2동,1
2256,20190825,싱가포르,제주시,이도2동,3
2257,20190825,말레이시아,제주시,이도2동,322
2258,20190825,일본,제주시,이도2동,210
2259,20190825,홍콩,제주시,이도2동,41
2260,20190825,기타,제주시,이도2동,349
2261,20190825,중국,제주시,이도2동,2647
2262,20190825,베트남,제주시,이도1동,8
2263,20190825,미국,제주시,이도1동,78
2264,20190825,태국,제주시,이도1동,1
2265,20190825,싱가포르,제주시,이도1동,82
2266,20190825,일본,제주시,이도1동,435
2267,20190825,홍콩,제주시,이도1동,20
2268,20190825,기타,제주시,이도1동,156
2269,20190825,중국,제주시,이도1동,1040
2270,20190825,미국,제주시,일도2동,54
2271,20190825,태국,제주시,일도2동,16
2272,20190825,인도네시아,제주시,삼도1동,45
2273,20190825,말레이시아,제주시,삼도1동,140
2274,20190825,싱가포르,제주시,삼도1동,26
2275,20190825,중국,제주시,삼도2동,6578
2276,20190825,태국,제주시,용담2동,654
2277,20190825,싱가포르,제주시,용담2동,28
2278,20190825,말레이시아,제주시,용담2동,1192
2279,20190825,일본,제주시,용담2동,5890
2280,20190825,홍콩,제주시,용담2동,438
2281,20190825,기타,제주시,용담2동,2259
2282,20190825,중국,제주시,용담2동,26452
2283,20190825,미국,제주시,용담1동,7
2284,20190825,말레이시아,제주시,용담1동,51
2285,20190825,일본,제주시,용담1동,140
2286,20190825,인도네시아,제주시,연동,22
2287,20190825,홍콩,제주시,용담1동,12
2288,20190825,중국,제주시,용담1동,611
2289,20190825,베트남,제주시,삼도2동,24
2290,20190825,미국,제주시,삼도2동,118
2291,20190825,태국,제주시,삼도2동,196
2292,20190825,싱가포르,제주시,삼도2동,230
2293,20190825,말레이시아,제주시,삼도2동,58
2294,20190825,일본,제주시,삼도2동,881
2295,20190825,인도네시아,제주시,삼도2동,62
2296,20190825,홍콩,제주시,삼도2동,76
2297,20190825,기타,제주시,삼도2동,983
2298,20190825,기타,제주시,용담1동,74
2299,20190825,일본,제주시,연동,3257
2300,20190825,말레이시아,제주시,연동,627
2301,20190825,태국,서귀포시,안덕면,110
2302,20190825,싱가포르,서귀포시,안덕면,10
2303,20190825,말레이시아,서귀포시,안덕면,116
2304,20190825,일본,서귀포시,안덕면,1865
2305,20190825,인도네시아,서귀포시,안덕면,12
2306,20190825,홍콩,서귀포시,안덕면,194
2307,20190825,기타,서귀포시,안덕면,1539
2308,20190825,중국,서귀포시,안덕면,13640
2309,20190825,베트남,서귀포시,성산읍,16
2310,20190825,미국,서귀포시,성산읍,107
2311,20190825,태국,서귀포시,성산읍,118
2312,20190825,싱가포르,서귀포시,성산읍,31
2313,20190825,말레이시아,서귀포시,성산읍,240
2314,20190825,일본,서귀포시,성산읍,580
2315,20190825,인도네시아,서귀포시,성산읍,27
2316,20190825,홍콩,서귀포시,성산읍,139
2317,20190825,기타,서귀포시,성산읍,902
2318,20190825,중국,서귀포시,성산읍,8120
2319,20190825,베트남,서귀포시,남원읍,40
2320,20190825,미국,서귀포시,남원읍,145
2321,20190825,태국,서귀포시,남원읍,749
2322,20190825,미국,서귀포시,안덕면,656
2323,20190825,싱가포르,서귀포시,남원읍,176
2324,20190825,베트남,서귀포시,안덕면,95
2325,20190825,기타,서귀포시,표선면,356
2326,20190825,싱가포르,서귀포시,정방동,99
2327,20190825,말레이시아,서귀포시,정방동,58
2328,20190825,일본,서귀포시,정방동,355
2329,20190825,홍콩,서귀포시,정방동,80
2330,20190825,기타,서귀포시,정방동,524
2331,20190825,중국,서귀포시,정방동,1955
2332,20190825,미국,서귀포시,송산동,59
2333,20190825,태국,서귀포시,송산동,2
2334,20190825,말레이시아,서귀포시,송산동,134
2335,20190825,일본,서귀포시,송산동,43
2336,20190825,홍콩,서귀포시,송산동,2
2337,20190825,기타,서귀포시,송산동,137
2338,20190825,중국,서귀포시,송산동,710
2339,20190825,베트남,서귀포시,표선면,206
2340,20190825,미국,서귀포시,표선면,2
2341,20190825,태국,서귀포시,표선면,177
2342,20190825,싱가포르,서귀포시,표선면,3
2343,20190825,말레이시아,서귀포시,표선면,89
2344,20190825,일본,서귀포시,표선면,597
2345,20190825,인도네시아,서귀포시,표선면,173
2346,20190825,홍콩,서귀포시,표선면,39
2347,20190825,중국,서귀포시,표선면,2701
2348,20190825,말레이시아,서귀포시,남원읍,89
2349,20190825,일본,서귀포시,남원읍,349
2350,20190825,인도네시아,서귀포시,남원읍,109
2351,20190825,베트남,제주시,외도동,158
2352,20190825,미국,제주시,외도동,17
2353,20190825,태국,제주시,외도동,615
2354,20190825,일본,제주시,외도동,48
2355,20190825,홍콩,제주시,외도동,1
2356,20190825,기타,제주시,외도동,208
2357,20190825,중국,제주시,외도동,1134
2358,20190825,베트남,제주시,노형동,91
2359,20190825,미국,제주시,노형동,121
2360,20190825,태국,제주시,노형동,47
2361,20190825,싱가포르,제주시,노형동,66
2362,20190825,말레이시아,제주시,노형동,384
2363,20190825,일본,제주시,노형동,484
2364,20190825,인도네시아,제주시,노형동,62
2365,20190825,홍콩,제주시,노형동,74
2366,20190825,기타,제주시,노형동,1745
2367,20190825,중국,제주시,노형동,20426
2368,20190825,베트남,제주시,연동,71
2369,20190825,미국,제주시,연동,471
2370,20190825,태국,제주시,연동,162
2371,20190825,싱가포르,제주시,연동,56
2372,20190825,중국,제주시,이호동,2135
2373,20190825,기타,제주시,이호동,225
2374,20190825,홍콩,제주시,이호동,35
2375,20190825,일본,제주시,이호동,124
2376,20190825,홍콩,서귀포시,남원읍,23
2377,20190825,기타,서귀포시,남원읍,1378
2378,20190825,중국,서귀포시,남원읍,3411
2379,20190825,미국,서귀포시,대정읍,57
2380,20190825,태국,서귀포시,대정읍,16
2381,20190825,싱가포르,서귀포시,대정읍,10
2382,20190825,말레이시아,서귀포시,대정읍,185
2383,20190825,일본,서귀포시,대정읍,387
2384,20190825,인도네시아,서귀포시,대정읍,35
2385,20190825,홍콩,서귀포시,대정읍,30
2386,20190825,태국,서귀포시,정방동,15
2387,20190825,기타,서귀포시,대정읍,136
2388,20190825,미국,제주시,도두동,17
2389,20190825,태국,제주시,도두동,170
2390,20190825,말레이시아,제주시,도두동,103
2391,20190825,일본,제주시,도두동,516
2392,20190825,홍콩,제주시,도두동,94
2393,20190825,기타,제주시,도두동,723
2394,20190825,중국,제주시,도두동,18839
2395,20190825,베트남,제주시,이호동,123
2396,20190825,태국,제주시,이호동,164
2397,20190825,말레이시아,제주시,이호동,45
2398,20190825,중국,서귀포시,대정읍,1202
2399,20190825,미국,서귀포시,정방동,40
2400,20190825,베트남,서귀포시,정방동,12
2401,20190825,말레이시아,서귀포시,대천동,38
2402,20190825,일본,서귀포시,대천동,113
2403,20190825,홍콩,서귀포시,대천동,14
2404,20190825,기타,서귀포시,대천동,108
2405,20190825,중국,서귀포시,대천동,251
2406,20190825,태국,서귀포시,대륜동,26
2407,20190825,말레이시아,서귀포시,대륜동,110
2408,20190825,일본,서귀포시,대륜동,263
2409,20190825,인도네시아,서귀포시,대륜동,2
2410,20190825,홍콩,서귀포시,대륜동,52
2411,20190825,기타,서귀포시,대륜동,397
2412,20190825,중국,서귀포시,대륜동,1902
2413,20190825,미국,서귀포시,서홍동,57
2414,20190825,태국,서귀포시,서홍동,210
2415,20190825,싱가포르,서귀포시,서홍동,51
2416,20190825,미국,서귀포시,대천동,2
2417,20190825,말레이시아,서귀포시,서홍동,562
2418,20190825,중국,서귀포시,중문동,2782
2419,20190825,홍콩,서귀포시,중문동,30
2420,20190825,미국,서귀포시,예래동,419
2421,20190825,싱가포르,서귀포시,예래동,8
2422,20190825,말레이시아,서귀포시,예래동,164
2423,20190825,일본,서귀포시,예래동,1666
2424,20190825,인도네시아,서귀포시,예래동,15
2425,20190825,홍콩,서귀포시,예래동,63
2426,20190825,기타,서귀포시,예래동,1968
2427,20190825,중국,서귀포시,예래동,9035
2428,20190825,베트남,서귀포시,중문동,12
2429,20190825,미국,서귀포시,중문동,38
2430,20190825,태국,서귀포시,중문동,40
2431,20190825,싱가포르,서귀포시,중문동,3
2432,20190825,말레이시아,서귀포시,중문동,99
2433,20190825,일본,서귀포시,중문동,322
2434,20190825,인도네시아,서귀포시,중문동,25
2435,20190825,기타,서귀포시,중문동,392
2436,20190825,일본,서귀포시,서홍동,333
2437,20190825,미국,서귀포시,대륜동,78
2438,20190825,홍콩,서귀포시,서홍동,32
2439,20190825,중국,서귀포시,효돈동,107
2440,20190825,베트남,서귀포시,천지동,4
2441,20190825,미국,서귀포시,천지동,9
2442,20190825,싱가포르,서귀포시,천지동,8
2443,20190825,말레이시아,서귀포시,천지동,127
2444,20190825,일본,서귀포시,천지동,274
2445,20190825,홍콩,서귀포시,천지동,34
2446,20190825,기타,서귀포시,천지동,179
2447,20190825,중국,서귀포시,천지동,756
2448,20190825,인도네시아,서귀포시,서홍동,5
2449,20190825,말레이시아,서귀포시,중앙동,31
2450,20190825,인도네시아,서귀포시,중앙동,17
2451,20190825,홍콩,서귀포시,중앙동,9
2452,20190825,기타,서귀포시,중앙동,86
2453,20190825,중국,서귀포시,중앙동,403
2454,20190825,일본,서귀포시,효돈동,16
2455,20190825,중국,서귀포시,영천동,1390
2456,20190825,미국,서귀포시,중앙동,7
2457,20190825,홍콩,서귀포시,영천동,10
2458,20190825,기타,서귀포시,영천동,314
2459,20190825,기타,서귀포시,서홍동,3451
2460,20190825,중국,서귀포시,서홍동,19245
2461,20190825,말레이시아,서귀포시,동홍동,21
2462,20190825,일본,서귀포시,동홍동,167
2463,20190825,인도네시아,서귀포시,동홍동,5
2464,20190825,홍콩,서귀포시,동홍동,9
2465,20190825,기타,서귀포시,동홍동,216
2466,20190825,미국,서귀포시,동홍동,7
2467,20190825,베트남,서귀포시,영천동,40
2468,20190825,미국,서귀포시,영천동,73
2469,20190825,태국,서귀포시,영천동,104
2470,20190825,말레이시아,서귀포시,영천동,34
2471,20190825,일본,서귀포시,영천동,215
2472,20190825,중국,서귀포시,동홍동,1225
2473,20190825,인도네시아,서귀포시,영천동,2
2474,20190826,일본,제주시,애월읍,688
2475,20190826,말레이시아,제주시,애월읍,291
2476,20190826,싱가포르,제주시,애월읍,99
2477,20190826,태국,제주시,애월읍,379
2478,20190826,미국,제주시,애월읍,405
2479,20190826,중국,제주시,구좌읍,2516
2480,20190826,기타,제주시,구좌읍,431
2481,20190826,홍콩,제주시,구좌읍,61
2482,20190826,인도네시아,제주시,애월읍,470
2483,20190826,일본,제주시,구좌읍,156
2484,20190826,베트남,제주시,애월읍,186
2485,20190826,홍콩,제주시,애월읍,118
2486,20190826,일본,제주시,한림읍,247
2487,20190826,중국,제주시,애월읍,17437
2488,20190826,베트남,제주시,한림읍,67
2489,20190826,미국,제주시,한림읍,116
2490,20190826,태국,제주시,한림읍,105
2491,20190826,싱가포르,제주시,한림읍,41
2492,20190826,말레이시아,제주시,한림읍,17
2493,20190826,인도네시아,제주시,한림읍,37
2494,20190826,홍콩,제주시,한림읍,85
2495,20190826,기타,제주시,한림읍,804
2496,20190826,중국,제주시,한림읍,3685
2497,20190826,말레이시아,제주시,구좌읍,219
2498,20190826,기타,제주시,애월읍,2597
2499,20190826,싱가포르,제주시,구좌읍,8
2500,20190826,태국,제주시,구좌읍,46
2501,20190826,미국,제주시,삼도1동,17
2502,20190826,싱가포르,제주시,삼도1동,56
2503,20190826,말레이시아,제주시,삼도1동,134
2504,20190826,인도네시아,제주시,삼도1동,64
2505,20190826,홍콩,제주시,삼도1동,3
2506,20190826,기타,제주시,삼도1동,165
2507,20190826,중국,제주시,삼도1동,1235
2508,20190826,베트남,제주시,이도2동,51
2509,20190826,미국,제주시,이도2동,62
2510,20190826,싱가포르,제주시,이도2동,13
2511,20190826,말레이시아,제주시,이도2동,206
2512,20190826,일본,제주시,이도2동,145
2513,20190826,홍콩,제주시,이도2동,43
2514,20190826,기타,제주시,이도2동,232
2515,20190826,중국,제주시,이도2동,2977
2516,20190826,미국,제주시,이도1동,95
2517,20190826,태국,제주시,이도1동,7
2518,20190826,싱가포르,제주시,이도1동,61
2519,20190826,말레이시아,제주시,이도1동,69
2520,20190826,일본,제주시,이도1동,269
2521,20190826,인도네시아,제주시,이도1동,5
2522,20190826,중국,제주시,삼도2동,5853
2523,20190826,홍콩,제주시,이도1동,31
2524,20190826,기타,제주시,삼도2동,824
2525,20190826,인도네시아,제주시,삼도2동,228
2526,20190826,베트남,제주시,용담2동,186
2527,20190826,미국,제주시,용담2동,412
2528,20190826,태국,제주시,용담2동,462
2529,20190826,싱가포르,제주시,용담2동,59
2530,20190826,말레이시아,제주시,용담2동,1120
2531,20190826,일본,제주시,용담2동,4552
2532,20190826,인도네시아,제주시,용담2동,59
2533,20190826,홍콩,제주시,용담2동,223
2534,20190826,기타,제주시,용담2동,2492
2535,20190826,중국,제주시,용담2동,34937
2536,20190826,미국,제주시,용담1동,2
2537,20190826,일본,제주시,용담1동,312
2538,20190826,홍콩,제주시,용담1동,11
2539,20190826,기타,제주시,용담1동,105
2540,20190826,중국,제주시,용담1동,398
2541,20190826,베트남,제주시,삼도2동,131
2542,20190826,미국,제주시,삼도2동,116
2543,20190826,태국,제주시,삼도2동,35
2544,20190826,싱가포르,제주시,삼도2동,161
2545,20190826,말레이시아,제주시,삼도2동,110
2546,20190826,일본,제주시,삼도2동,634
2547,20190826,홍콩,제주시,삼도2동,89
2548,20190826,기타,제주시,이도1동,100
2549,20190826,중국,제주시,이도1동,847
2550,20190826,미국,제주시,일도2동,5
2551,20190826,일본,제주시,추자면,102
2552,20190826,인도네시아,제주시,추자면,15
2553,20190826,홍콩,제주시,추자면,6
2554,20190826,기타,제주시,추자면,318
2555,20190826,중국,제주시,추자면,3185
2556,20190826,태국,제주시,한경면,8
2557,20190826,말레이시아,제주시,한경면,10
2558,20190826,일본,제주시,한경면,199
2559,20190826,인도네시아,제주시,한경면,79
2560,20190826,홍콩,제주시,한경면,9
2561,20190826,기타,제주시,한경면,113
2562,20190826,중국,제주시,한경면,890
2563,20190826,미국,제주시,조천읍,140
2564,20190826,태국,제주시,조천읍,65
2565,20190826,말레이시아,제주시,조천읍,185
2566,20190826,일본,제주시,조천읍,554
2567,20190826,인도네시아,제주시,조천읍,92
2568,20190826,홍콩,제주시,조천읍,41
2569,20190826,기타,제주시,조천읍,1304
2570,20190826,중국,제주시,조천읍,6269
2571,20190826,미국,제주시,구좌읍,159
2572,20190826,말레이시아,제주시,추자면,65
2573,20190826,싱가포르,제주시,추자면,10
2574,20190826,태국,제주시,추자면,41
2575,20190826,미국,제주시,추자면,26
2576,20190826,말레이시아,제주시,일도2동,3
2577,20190826,일본,제주시,일도2동,145
2578,20190826,홍콩,제주시,일도2동,2
2579,20190826,기타,제주시,일도2동,21
2580,20190826,중국,제주시,일도2동,1932
2581,20190826,미국,제주시,일도1동,31
2582,20190826,태국,제주시,일도1동,8
2583,20190826,싱가포르,제주시,일도1동,31
2584,20190826,말레이시아,제주시,일도1동,38
2585,20190826,일본,제주시,일도1동,27
2586,20190826,중국,제주시,건입동,7265
2587,20190826,인도네시아,제주시,일도1동,20
2588,20190826,기타,제주시,일도1동,94
2589,20190826,중국,제주시,일도1동,500
2590,20190826,미국,제주시,우도면,69
2591,20190826,태국,제주시,우도면,16
2592,20190826,말레이시아,제주시,우도면,89
2593,20190826,일본,제주시,우도면,64
2594,20190826,인도네시아,제주시,우도면,52
2595,20190826,홍콩,제주시,우도면,41
2596,20190826,기타,제주시,우도면,273
